,timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,id,mac-addr
2263,0,2160,127015,2942,0,49,0,0,0,w4,
2264,0,11257,507362,12530,0,516,0,0,0,w4,
2265,0,3790,126502,3357,0,40,0,0,0,w4,
2266,0,2455,126896,3377,0,84,0,0,0,w4,
2267,0,2820,126007,2849,0,342,0,0,0,w4,
2268,0,2191,127956,2946,0,49,0,0,0,w4,
2269,0,11428,511004,12533,0,528,0,0,0,w4,
2270,0,3868,127386,3357,0,41,0,0,0,w4,
2271,0,2479,127843,3380,0,85,0,0,0,w4,
2272,0,2869,126887,2849,0,351,0,0,0,w4,
2273,0,2210,128887,2946,0,49,0,0,0,w4,
2274,0,11528,514759,12536,0,533,0,0,0,w4,
2275,0,3902,128320,3357,0,41,0,0,0,w4,
2276,0,2509,128750,3383,0,86,0,0,0,w4,
2277,0,2887,127845,2849,0,354,0,0,0,w4,
2278,0,2229,129842,2946,0,50,0,0,0,w4,
2279,0,11618,518550,12539,0,535,0,0,0,w4,
2280,0,3930,129253,3360,0,41,0,0,0,w4,
2281,0,2529,129697,3383,0,86,0,0,0,w4,
2282,0,2920,128779,2849,0,355,0,0,0,w4,
2283,0,2238,130819,2946,0,51,0,0,0,w4,
2284,0,11696,522370,12542,0,539,0,0,0,w4,
2285,0,3960,130205,3363,0,42,0,0,0,w4,
2286,0,2536,130667,3383,0,86,0,0,0,w4,
2287,0,2956,129697,2849,0,358,0,0,0,w4,
2288,0,2243,131799,2946,0,51,0,0,0,w4,
2289,0,11851,526047,12545,0,547,0,0,0,w4,
2290,0,4013,131129,3363,0,43,0,0,0,w4,
2291,0,2572,131600,3383,0,88,0,0,0,w4,
2292,0,3000,130589,2852,0,362,0,0,0,w4,
2293,0,2265,132728,2946,0,53,0,0,0,w4,
2294,0,11995,529772,12550,0,554,0,0,0,w4,
2295,0,4058,132065,3365,0,43,0,0,0,w4,
2296,0,2597,132548,3383,0,88,0,0,0,w4,
2297,0,3048,131476,2854,0,369,0,0,0,w4,
2298,0,2290,133681,2946,0,53,0,0,0,w4,
2299,0,12138,533502,12552,0,562,0,0,0,w4,
2300,0,4107,132997,3367,0,43,0,0,0,w4,
2301,0,2642,133471,3383,0,88,0,0,0,w4,
2302,0,3070,132403,2854,0,376,0,0,0,w4,
2303,0,2317,134629,2946,0,54,0,0,0,w4,
2304,0,12282,537229,12552,0,568,0,0,0,w4,
2305,0,4164,133923,3367,0,43,0,0,0,w4,
2306,0,2660,134431,3383,0,88,0,0,0,w4,
2307,0,3106,133308,2854,0,381,0,0,0,w4,
2308,0,2351,135565,2946,0,54,0,0,0,w4,
2309,0,12469,540864,12554,0,578,0,0,0,w4,
2310,0,4234,134827,3370,0,44,0,0,0,w4,
2311,0,2696,135359,3383,0,88,0,0,0,w4,
2312,0,3160,134163,2854,0,389,0,0,0,w4,
2313,0,2378,136515,2946,0,55,0,0,0,w4,
2314,0,12620,544601,12559,0,583,0,0,0,w4,
2315,0,4284,135759,3375,0,44,0,0,0,w4,
2316,0,2732,136299,3383,0,88,0,0,0,w4,
2317,0,3194,135078,2854,0,394,0,0,0,w4,
2318,0,2408,137463,2946,0,55,0,0,0,w4,
2319,0,9114,447763,12426,0,433,0,0,0,w4,
2320,0,3069,111558,3352,0,35,0,0,0,w4,
2321,0,1966,111885,3355,0,76,0,0,0,w4,
2322,0,2277,111531,2807,0,278,0,0,0,w4,
2323,0,1800,112788,2910,0,44,0,0,0,w4,
2324,0,9166,451611,12429,0,437,0,0,0,w4,
2325,0,3074,112544,3354,0,35,0,0,0,w4,
2326,0,1973,112853,3355,0,76,0,0,0,w4,
2327,0,2313,112445,2807,0,281,0,0,0,w4,
2328,0,1804,113767,2910,0,44,0,0,0,w4,
2329,0,9296,455330,12433,0,440,0,0,0,w4,
2330,0,3087,113522,3354,0,35,0,0,0,w4,
2331,0,2005,113786,3355,0,76,0,0,0,w4,
2332,0,2355,113324,2812,0,284,0,0,0,w4,
2333,0,1848,114696,2910,0,44,0,0,0,w4,
2334,0,9438,459045,12456,0,446,0,0,0,w4,
2335,0,3153,114432,3354,0,35,0,0,0,w4,
2336,0,2033,114735,3355,0,76,0,0,0,w4,
2337,0,2382,114219,2834,0,289,0,0,0,w4,
2338,0,1868,115658,2910,0,44,0,0,0,w4,
2339,0,9584,462766,12469,0,452,0,0,0,w4,
2340,0,3224,115341,3354,0,35,0,0,0,w4,
2341,0,2059,115687,3355,0,77,0,0,0,w4,
2342,0,2426,115097,2848,0,294,0,0,0,w4,
2343,0,1874,116639,2910,0,44,0,0,0,w4,
2344,0,9736,466500,12473,0,457,0,0,0,w4,
2345,0,3298,116246,3357,0,36,0,0,0,w4,
2346,0,2086,116641,3355,0,77,0,0,0,w4,
2347,0,2452,116015,2849,0,298,0,0,0,w4,
2348,0,1899,117596,2910,0,44,0,0,0,w4,
