,client-id,data-rate,data-volume,dst-addr,dst-port,interval-end,interval-start,jitter,pckt-lost,pckt-total,protocol,src-addr,src-port
1409,w1,1840000.0,448000.0,10.10.17.197,32907,1548781891.0,1548781889.0,24.243,556.0,612.0,udp,10.10.11.1,5204
1410,w1,1800000.0,440000.0,10.10.17.197,32907,1548781893.0,1548781891.0,47.741,1920.0,1975.0,udp,10.10.11.1,5204
1411,w1,4590000.0,1090000.0,10.10.17.197,32907,1548781895.0,1548781893.0,18.037,2619.0,2759.0,udp,10.10.11.1,5204
1412,w1,6750000.0,1610000.0,10.10.17.197,32907,1548781897.0,1548781895.0,8.916,1011.0,1217.0,udp,10.10.11.1,5204
1413,w1,12400000.0,2950000.0,10.10.17.197,32907,1548781899.0,1548781897.0,1.942,1489.0,1866.0,udp,10.10.11.1,5204
1414,w1,19600000.0,4660000.0,10.10.17.197,32907,1548781901.0,1548781899.0,3.464,1055.0,1652.0,udp,10.10.11.1,5204
1415,w1,24200000.0,5770000.0,10.10.17.197,32907,1548781903.0,1548781901.0,2.801,791.0,1530.0,udp,10.10.11.1,5204
1416,w1,16000000.0,3810000.0,10.10.17.197,32907,1548781905.0,1548781903.0,3.12,745.0,1233.0,udp,10.10.11.1,5204
1417,w1,19600000.0,4670000.0,10.10.17.197,32907,1548781907.0,1548781905.0,2.55,1225.0,1823.0,udp,10.10.11.1,5204
1418,w1,21800000.0,5200000.0,10.10.17.197,32907,1548781909.0,1548781907.0,2.524,860.0,1526.0,udp,10.10.11.1,5204
1419,w1,23000000.0,5490000.0,10.10.17.197,32907,1548781911.0,1548781909.0,2.415,720.0,1423.0,udp,10.10.11.1,5204
1420,w1,12600000.0,3010000.0,10.10.17.197,32907,1548781913.0,1548781911.0,10.458,912.0,1297.0,udp,10.10.11.1,5204
1421,w1,2000000.0,488000.0,10.10.17.197,32907,1548781915.0,1548781913.0,9.576,1497.0,1558.0,udp,10.10.11.1,5204
1422,w1,7960000.0,1900000.0,10.10.17.197,32907,1548781917.0,1548781915.0,4.623,1275.0,1518.0,udp,10.10.11.1,5204
1423,w1,15400000.0,3680000.0,10.10.17.197,32907,1548781919.0,1548781917.0,2.511,1228.0,1699.0,udp,10.10.11.1,5204
1424,w1,22300000.0,5320000.0,10.10.17.197,32907,1548781921.0,1548781919.0,1.802,991.0,1672.0,udp,10.10.11.1,5204
1425,w1,25300000.0,6030000.0,10.10.17.197,32907,1548781923.0,1548781921.0,1.977,757.0,1529.0,udp,10.10.11.1,5204
1426,w1,25600000.0,6090000.0,10.10.17.197,32907,1548781925.0,1548781923.0,2.161,741.0,1521.0,udp,10.10.11.1,5204
1427,w1,15400000.0,3680000.0,10.10.17.197,32907,1548781927.0,1548781925.0,1.295,615.0,1086.0,udp,10.10.11.1,5204
1428,w1,20900000.0,4990000.0,10.10.17.197,32907,1548781929.0,1548781927.0,1.744,1337.0,1976.0,udp,10.10.11.1,5204
1429,w1,26100000.0,6220000.0,10.10.17.197,32907,1548781931.0,1548781929.0,1.35,740.0,1536.0,udp,10.10.11.1,5204
1430,w1,26200000.0,6240000.0,10.10.17.197,32907,1548781933.0,1548781931.0,2.787,692.0,1491.0,udp,10.10.11.1,5204
1431,w1,18600000.0,4450000.0,10.10.17.197,32907,1548781935.0,1548781933.0,2.338,826.0,1395.0,udp,10.10.11.1,5204
1432,w1,15300000.0,3650000.0,10.10.17.197,32907,1548781937.0,1548781935.0,2.126,1069.0,1536.0,udp,10.10.11.1,5204
1433,w1,10800000.0,2590000.0,10.10.17.197,32907,1548781939.0,1548781937.0,3.853,1057.0,1388.0,udp,10.10.11.1,5204
1434,w1,2260000.0,552000.0,10.10.17.197,32907,1548781941.0,1548781939.0,8.279,1220.0,1289.0,udp,10.10.11.1,5204
1435,w1,1870000.0,456000.0,10.10.17.197,32907,1548781943.0,1548781941.0,22.662,952.0,1009.0,udp,10.10.11.1,5204
1436,w1,688000.0,168000.0,10.10.17.197,32907,1548781945.0,1548781943.0,91.112,1844.0,1865.0,udp,10.10.11.1,5204
1437,w1,3960000.0,968000.0,10.10.17.197,32907,1548781947.0,1548781945.0,9.304,1060.0,1181.0,udp,10.10.11.1,5204
1438,w1,950000.0,232000.0,10.10.17.197,32907,1548781949.0,1548781947.0,12.047,1071.0,1100.0,udp,10.10.11.1,5204
1439,w1,492000.0,120000.0,10.10.17.197,32907,1548781951.0,1548781949.0,15.852,1562.0,1577.0,udp,10.10.11.1,5204
1440,w1,262000.0,64000.0,10.10.17.197,32907,1548781953.0,1548781951.0,37.485,1666.0,1674.0,udp,10.10.11.1,5204
1441,w1,98300.0,24000.0,10.10.17.197,32907,1548781955.0,1548781953.0,53.989,1190.0,1193.0,udp,10.10.11.1,5204
1442,w1,328000.0,80000.0,10.10.17.197,32907,1548781957.0,1548781955.0,71.653,899.0,909.0,udp,10.10.11.1,5204
1443,w1,6430000.0,1530000.0,10.10.17.197,32907,1548781959.0,1548781957.0,12.924,2917.0,3113.0,udp,10.10.11.1,5204
1444,w1,753000.0,184000.0,10.10.17.197,32907,1548781961.0,1548781959.0,42.175,89.0,112.0,udp,10.10.11.1,5204
1445,w1,0.0,0.0,10.10.17.197,32907,1548781963.0,1548781961.0,42.175,0.0,0.0,udp,10.10.11.1,5204
1446,w1,0.0,0.0,10.10.17.197,32907,1548781965.0,1548781963.0,42.175,0.0,0.0,udp,10.10.11.1,5204
1447,w1,0.0,0.0,10.10.17.197,32907,1548781967.0,1548781965.0,42.175,0.0,0.0,udp,10.10.11.1,5204
1448,w1,0.0,0.0,10.10.17.197,32907,1548781969.0,1548781967.0,42.175,0.0,0.0,udp,10.10.11.1,5204
1449,w1,820000.0,200000.0,10.10.17.197,32907,1548781971.0,1548781969.0,66.246,9037.0,9062.0,udp,10.10.11.1,5204
1450,w1,1470000.0,360000.0,10.10.17.197,32907,1548781973.0,1548781971.0,38.304,0.0,45.0,udp,10.10.11.1,5204
1451,w1,2130000.0,520000.0,10.10.17.197,32907,1548781975.0,1548781973.0,27.918,0.0,65.0,udp,10.10.11.1,5204
1452,w1,918000.0,224000.0,10.10.17.197,32907,1548781977.0,1548781975.0,69.898,0.0,28.0,udp,10.10.11.1,5204
1453,w1,1110000.0,272000.0,10.10.17.197,32907,1548781979.0,1548781977.0,68.461,1005.0,1039.0,udp,10.10.11.1,5204
1454,w1,655000.0,160000.0,10.10.17.197,32907,1548781981.0,1548781979.0,67.453,1507.0,1527.0,udp,10.10.11.1,5204
1455,w1,590000.0,144000.0,10.10.17.197,32907,1548781983.0,1548781981.0,73.838,1053.0,1071.0,udp,10.10.11.1,5204
1456,w1,262000.0,64000.0,10.10.17.197,32907,1548781985.0,1548781983.0,106.143,598.0,606.0,udp,10.10.11.1,5204
1457,w1,885000.0,216000.0,10.10.17.197,32907,1548781987.0,1548781985.0,76.904,2720.0,2747.0,udp,10.10.11.1,5204
1458,w1,852000.0,208000.0,10.10.17.197,32907,1548781989.0,1548781987.0,75.733,2263.0,2289.0,udp,10.10.11.1,5204
1459,w1,11000000.0,2620000.0,10.10.17.197,52417,1548781992.0,1548781990.0,9.254,447.0,783.0,udp,10.10.11.1,5204
1460,w1,10900000.0,2600000.0,10.10.17.197,52417,1548781994.0,1548781992.0,2.972,1546.0,1879.0,udp,10.10.11.1,5204
1461,w1,20700000.0,4940000.0,10.10.17.197,52417,1548781996.0,1548781994.0,3.173,841.0,1473.0,udp,10.10.11.1,5204
1462,w1,34700000.0,8279999.999999999,10.10.17.197,52417,1548781998.0,1548781996.0,1.582,453.0,1513.0,udp,10.10.11.1,5204
1463,w1,11700000.0,2780000.0,10.10.17.197,52417,1548782000.0,1548781998.0,5.816,234.0,590.0,udp,10.10.11.1,5204
1464,w1,14700000.0,3520000.0,10.10.17.197,52417,1548782002.0,1548782000.0,1.476,1971.0,2421.0,udp,10.10.11.1,5204
1465,w1,43600000.0,10400000.0,10.10.17.197,52417,1548782004.0,1548782002.0,1.683,116.0,1446.0,udp,10.10.11.1,5204
1466,w1,44300000.0,10600000.0,10.10.17.197,52417,1548782006.0,1548782004.0,1.559,3.0,1356.0,udp,10.10.11.1,5204
1467,w1,24500000.0,5840000.0,10.10.17.197,52417,1548782008.0,1548782006.0,5.542,355.0,1103.0,udp,10.10.11.1,5204
1468,w1,19600000.0,4670000.0,10.10.17.197,52417,1548782010.0,1548782008.0,1.924,1171.0,1769.0,udp,10.10.11.1,5204
1469,w1,32500000.0,7740000.0,10.10.17.197,52417,1548782012.0,1548782010.0,0.908,723.0,1714.0,udp,10.10.11.1,5204
1470,w1,41700000.0,9950000.0,10.10.17.197,52417,1548782014.0,1548782012.0,1.971,0.0,1273.0,udp,10.10.11.1,5204
1471,w1,35700000.0,8500000.0,10.10.17.197,52417,1548782016.0,1548782014.0,1.94,427.0,1515.0,udp,10.10.11.1,5204
1472,w1,24300000.0,5790000.0,10.10.17.197,52417,1548782018.0,1548782016.0,3.452,250.0,991.0,udp,10.10.11.1,5204
1473,w1,23400000.0,5590000.0,10.10.17.197,52417,1548782020.0,1548782018.0,1.306,2213.0,2928.0,udp,10.10.11.1,5204
1474,w1,36000000.0,8580000.0,10.10.17.197,52417,1548782022.0,1548782020.0,0.45,489.0,1587.0,udp,10.10.11.1,5204
1475,w1,45300000.0,10800000.0,10.10.17.197,52417,1548782024.0,1548782022.0,0.683,0.0,1383.0,udp,10.10.11.1,5204
1476,w1,45600000.0,10900000.0,10.10.17.197,52417,1548782026.0,1548782024.0,1.082,4.0,1397.0,udp,10.10.11.1,5204
1477,w1,50700000.0,12100000.0,10.10.17.197,52417,1548782028.0,1548782026.0,1.41,5.0,1552.0,udp,10.10.11.1,5204
1478,w1,35200000.0,8400000.0,10.10.17.197,52417,1548782030.0,1548782028.0,2.511,204.0,1279.0,udp,10.10.11.1,5204
1479,w1,21800000.0,5200000.0,10.10.17.197,52417,1548782032.0,1548782030.0,1.7,931.0,1596.0,udp,10.10.11.1,5204
1480,w1,35000000.0,8350000.0,10.10.17.197,52417,1548782034.0,1548782032.0,2.417,280.0,1349.0,udp,10.10.11.1,5204
1481,w1,37000000.0,8820000.0,10.10.17.197,52417,1548782036.0,1548782034.0,2.063,621.0,1750.0,udp,10.10.11.1,5204
1482,w1,39400000.0,9390000.0,10.10.17.197,52417,1548782038.0,1548782036.0,3.7,12.0,1214.0,udp,10.10.11.1,5204
1483,w1,9930000.0,2370000.0,10.10.17.197,52417,1548782040.0,1548782038.0,5.885,704.0,1007.0,udp,10.10.11.1,5204
1484,w1,17300000.0,4120000.0,10.10.17.197,52417,1548782042.0,1548782040.0,2.13,1429.0,1957.0,udp,10.10.11.1,5204
1485,w1,33400000.0,7960000.0,10.10.17.197,52417,1548782044.0,1548782042.0,2.071,455.0,1474.0,udp,10.10.11.1,5204
1486,w1,33800000.0,8060000.000000001,10.10.17.197,52417,1548782046.0,1548782044.0,2.512,428.0,1460.0,udp,10.10.11.1,5204
1487,w1,40100000.0,9560000.0,10.10.17.197,52417,1548782048.0,1548782046.0,1.824,314.0,1538.0,udp,10.10.11.1,5204
1488,w1,16900000.0,4040000.0,10.10.17.197,52417,1548782050.0,1548782048.0,10.324,605.0,1122.0,udp,10.10.11.1,5204
1489,w1,13000000.0,3100000.0,10.10.17.197,52417,1548782052.0,1548782050.0,3.155,1225.0,1622.0,udp,10.10.11.1,5204
1490,w1,12300000.0,2930000.0,10.10.17.197,52417,1548782054.0,1548782052.0,5.867,1133.0,1508.0,udp,10.10.11.1,5204
1491,w1,19500000.0,4660000.0,10.10.17.197,52417,1548782056.0,1548782054.0,4.041,975.0,1571.0,udp,10.10.11.1,5204
1492,w1,15800000.0,3760000.0,10.10.17.197,52417,1548782058.0,1548782056.0,4.861,882.0,1363.0,udp,10.10.11.1,5204
1493,w1,34400000.0,8210000.000000001,10.10.17.197,52417,1548782060.0,1548782058.0,2.07,601.0,1652.0,udp,10.10.11.1,5204
1494,w1,22300000.0,5310000.0,10.10.17.197,52417,1548782062.0,1548782060.0,4.077,411.0,1091.0,udp,10.10.11.1,5204
1495,w1,15300000.0,3660000.0,10.10.17.197,52417,1548782064.0,1548782062.0,3.154,1386.0,1854.0,udp,10.10.11.1,5204
1496,w1,29000000.0,6910000.0,10.10.17.197,52417,1548782066.0,1548782064.0,3.862,520.0,1405.0,udp,10.10.11.1,5204
1497,w1,18400000.0,4390000.0,10.10.17.197,52417,1548782068.0,1548782066.0,4.909,688.0,1250.0,udp,10.10.11.1,5204
1498,w1,7960000.0,1900000.0,10.10.17.197,52417,1548782070.0,1548782068.0,10.637,673.0,916.0,udp,10.10.11.1,5204
1499,w1,5080000.0,1210000.0,10.10.17.197,52417,1548782072.0,1548782070.0,5.178,2020.0,2175.0,udp,10.10.11.1,5204
1500,w1,8650000.0,2060000.0,10.10.17.197,52417,1548782074.0,1548782072.0,6.528,1182.0,1446.0,udp,10.10.11.1,5204
1501,w1,28100000.0,6710000.0,10.10.17.197,52417,1548782076.0,1548782074.0,3.347,778.0,1637.0,udp,10.10.11.1,5204
1502,w1,23300000.0,5560000.0,10.10.17.197,52417,1548782078.0,1548782076.0,1.902,684.0,1396.0,udp,10.10.11.1,5204
1503,w1,8910000.0,2120000.0,10.10.17.197,52417,1548782080.0,1548782078.0,18.046,361.0,633.0,udp,10.10.11.1,5204
1504,w1,327000.0,80000.0,10.10.17.197,52417,1548782082.0,1548782080.0,48.361,23.0,33.0,udp,10.10.11.1,5204
1505,w1,0.0,0.0,10.10.17.197,52417,1548782084.0,1548782082.0,48.361,0.0,0.0,udp,10.10.11.1,5204
1506,w1,0.0,0.0,10.10.17.197,52417,1548782086.0,1548782084.0,48.361,0.0,0.0,udp,10.10.11.1,5204
1507,w1,1510000.0,368000.0,10.10.17.197,52417,1548782088.0,1548782086.0,21.913,6209.0,6255.0,udp,10.10.11.1,5204
1508,w1,9960000.0,2380000.0,10.10.17.197,52417,1548782090.0,1548782088.0,16.974,1028.0,1332.0,udp,10.10.11.1,5204
1509,w1,1410000.0,344000.0,10.10.17.197,52417,1548782092.0,1548782090.0,50.57,141.0,184.0,udp,10.10.11.1,5204
1510,w1,819000.0,200000.0,10.10.17.197,52417,1548782094.0,1548782092.0,57.833,96.0,121.0,udp,10.10.11.1,5204
1511,w1,557000.0,136000.0,10.10.17.197,52417,1548782096.0,1548782094.0,90.746,38.0,55.0,udp,10.10.11.1,5204
1512,w1,688000.0,168000.0,10.10.17.197,52417,1548782098.0,1548782096.0,81.862,99.0,120.0,udp,10.10.11.1,5204
1513,w1,688000.0,168000.0,10.10.17.197,52417,1548782098.0,1548782096.0,81.862,99.0,120.0,udp,10.10.11.1,5204
1514,w1,6620000.0,1580000.0,10.10.17.197,60431,1548782102.0,1548782100.0,37.407,1.0,203.0,udp,10.10.11.1,5204
1515,w1,852000.0,208000.0,10.10.17.197,60431,1548782104.0,1548782102.0,67.247,0.0,26.0,udp,10.10.11.1,5204
1516,w1,1310000.0,320000.0,10.10.17.197,60431,1548782106.0,1548782104.0,39.068,198.0,238.0,udp,10.10.11.1,5204
1517,w1,1800000.0,440000.0,10.10.17.197,60431,1548782108.0,1548782106.0,30.92,269.0,324.0,udp,10.10.11.1,5204
1518,w1,426000.0,104000.0,10.10.17.197,60431,1548782110.0,1548782108.0,42.04,571.0,584.0,udp,10.10.11.1,5204
1519,w1,0.0,0.0,10.10.17.197,60431,1548782112.0,1548782110.0,42.04,0.0,0.0,udp,10.10.11.1,5204
1520,w1,17500000.0,4170000.0,10.10.17.197,60431,1548782114.0,1548782112.0,2.355,8097.0,8631.0,udp,10.10.11.1,5204
1521,w1,22900000.0,5460000.0,10.10.17.197,60431,1548782116.0,1548782114.0,1.617,941.0,1640.0,udp,10.10.11.1,5204
1522,w1,19400000.0,4620000.0,10.10.17.197,60431,1548782118.0,1548782116.0,2.833,359.0,951.0,udp,10.10.11.1,5204
1523,w1,31300000.0,7460000.0,10.10.17.197,60431,1548782120.0,1548782118.0,1.786,1124.0,2079.0,udp,10.10.11.1,5204
1524,w1,40200000.0,9580000.0,10.10.17.197,60431,1548782122.0,1548782120.0,1.804,91.0,1317.0,udp,10.10.11.1,5204
1525,w1,41700000.0,9950000.0,10.10.17.197,60431,1548782124.0,1548782122.0,3.372,188.0,1462.0,udp,10.10.11.1,5204
1526,w1,23100000.0,5510000.0,10.10.17.197,60431,1548782126.0,1548782124.0,5.375,692.0,1397.0,udp,10.10.11.1,5204
1527,w1,11300000.0,2700000.0,10.10.17.197,60431,1548782128.0,1548782126.0,7.813,610.0,956.0,udp,10.10.11.1,5204
1528,w1,6650000.0,1590000.0,10.10.17.197,60431,1548782130.0,1548782128.0,7.859,1235.0,1438.0,udp,10.10.11.1,5204
1529,w1,11900000.0,2840000.0,10.10.17.197,60431,1548782132.0,1548782130.0,3.168,1517.0,1881.0,udp,10.10.11.1,5204
1530,w1,47000000.0,11200000.0,10.10.17.197,60431,1548782134.0,1548782132.0,1.569,324.0,1758.0,udp,10.10.11.1,5204
1531,w1,37700000.0,8980000.0,10.10.17.197,60431,1548782136.0,1548782134.0,3.161,39.0,1189.0,udp,10.10.11.1,5204
1532,w1,29900000.0,7130000.0,10.10.17.197,60431,1548782138.0,1548782136.0,4.6,449.0,1362.0,udp,10.10.11.1,5204
1533,w1,22700000.0,5410000.0,10.10.17.197,60431,1548782140.0,1548782138.0,1.636,1172.0,1864.0,udp,10.10.11.1,5204
1534,w1,50000000.0,11900000.0,10.10.17.197,60431,1548782142.0,1548782140.0,0.959,8.0,1531.0,udp,10.10.11.1,5204
1535,w1,47300000.0,11300000.0,10.10.17.197,60431,1548782144.0,1548782142.0,0.812,3.0,1447.0,udp,10.10.11.1,5204
1536,w1,45000000.0,10700000.0,10.10.17.197,60431,1548782146.0,1548782144.0,1.446,7.0,1379.0,udp,10.10.11.1,5204
1537,w1,42200000.0,10100000.0,10.10.17.197,60431,1548782148.0,1548782146.0,1.545,53.0,1340.0,udp,10.10.11.1,5204
1538,w1,30900000.0,7380000.0,10.10.17.197,60431,1548782150.0,1548782148.0,1.723,483.0,1427.0,udp,10.10.11.1,5204
1539,w1,37700000.0,8980000.0,10.10.17.197,60431,1548782152.0,1548782150.0,4.112,288.0,1438.0,udp,10.10.11.1,5204
1540,w1,30400000.0,7250000.0,10.10.17.197,60431,1548782154.0,1548782152.0,3.006,405.0,1333.0,udp,10.10.11.1,5204
1541,w1,14700000.0,3520000.0,10.10.17.197,60431,1548782156.0,1548782154.0,3.479,908.0,1358.0,udp,10.10.11.1,5204
1542,w1,22400000.0,5340000.0,10.10.17.197,60431,1548782158.0,1548782156.0,4.056,947.0,1631.0,udp,10.10.11.1,5204
1543,w1,18200000.0,4330000.0,10.10.17.197,60431,1548782160.0,1548782158.0,5.406,716.0,1270.0,udp,10.10.11.1,5204
1544,w1,9440000.0,2250000.0,10.10.17.197,60431,1548782162.0,1548782160.0,5.216,1225.0,1513.0,udp,10.10.11.1,5204
1545,w1,8230000.0,1960000.0,10.10.17.197,60431,1548782164.0,1548782162.0,7.122,874.0,1125.0,udp,10.10.11.1,5204
1546,w1,8160000.0,1950000.0,10.10.17.197,60431,1548782166.0,1548782164.0,4.397,1398.0,1647.0,udp,10.10.11.1,5204
1547,w1,21000000.0,5000000.0,10.10.17.197,60431,1548782168.0,1548782166.0,2.081,1134.0,1774.0,udp,10.10.11.1,5204
1548,w1,14500000.0,3450000.0,10.10.17.197,60431,1548782170.0,1548782168.0,8.877,707.0,1148.0,udp,10.10.11.1,5204
1549,w1,3730000.0,912000.0,10.10.17.197,60431,1548782172.0,1548782170.0,21.491,159.0,273.0,udp,10.10.11.1,5204
1550,w1,32700.000000000004,8000.0,10.10.17.197,60431,1548782174.0,1548782172.0,59.889,0.0,1.0,udp,10.10.11.1,5204
1551,w1,0.0,0.0,10.10.17.197,60431,1548782176.0,1548782174.0,59.889,0.0,0.0,udp,10.10.11.1,5204
1552,w1,0.0,0.0,10.10.17.197,60431,1548782178.0,1548782176.0,59.889,0.0,0.0,udp,10.10.11.1,5204
1553,w1,0.0,0.0,10.10.17.197,60431,1548782180.0,1548782178.0,59.889,0.0,0.0,udp,10.10.11.1,5204
1554,w1,131000.0,32000.0,10.10.17.197,60431,1548782182.0,1548782180.0,184.418,8829.0,8833.0,udp,10.10.11.1,5204
1555,w1,2560000.0,624000.0,10.10.17.197,60431,1548782184.0,1548782182.0,50.202,0.0,78.0,udp,10.10.11.1,5204
1556,w1,2260000.0,552000.0,10.10.17.197,60431,1548782186.0,1548782184.0,13.975,3.0,72.0,udp,10.10.11.1,5204
1557,w1,754000.0,184000.0,10.10.17.197,60431,1548782188.0,1548782186.0,79.376,0.0,23.0,udp,10.10.11.1,5204
1558,w1,98300.0,24000.0,10.10.17.197,60431,1548782190.0,1548782188.0,102.379,56.0,59.0,udp,10.10.11.1,5204
1559,w1,98400.0,24000.0,10.10.17.197,60431,1548782192.0,1548782190.0,211.046,742.0,745.0,udp,10.10.11.1,5204
1560,w1,98300.0,24000.0,10.10.17.197,60431,1548782194.0,1548782192.0,225.935,749.0,752.0,udp,10.10.11.1,5204
1561,w1,65500.0,16000.0,10.10.17.197,60431,1548782196.0,1548782194.0,206.348,1431.0,1433.0,udp,10.10.11.1,5204
1562,w1,0.0,0.0,10.10.17.197,60431,1548782198.0,1548782196.0,206.348,0.0,0.0,udp,10.10.11.1,5204
1563,w1,32800.0,8000.0,10.10.17.197,60431,1548782200.0,1548782198.0,315.704,4787.0,4788.0,udp,10.10.11.1,5204
1564,w1,0.0,0.0,10.10.17.197,60431,1548782202.0,1548782200.0,315.704,0.0,0.0,udp,10.10.11.1,5204
1565,w1,0.0,0.0,10.10.17.197,60431,1548782204.0,1548782202.0,315.704,0.0,0.0,udp,10.10.11.1,5204
1566,w1,0.0,0.0,10.10.17.197,60431,1548782206.0,1548782204.0,315.704,0.0,0.0,udp,10.10.11.1,5204
1567,w1,17200000.0,4090000.0,10.10.17.197,60431,1548782208.0,1548782206.0,1.785,10803.0,11326.0,udp,10.10.11.1,5204
1568,w1,36500000.0,8710000.0,10.10.17.197,60431,1548782210.0,1548782208.0,1.984,426.0,1541.0,udp,10.10.11.1,5204
1569,w1,36500000.0,8710000.0,10.10.17.197,60431,1548782210.0,1548782208.0,1.984,426.0,1541.0,udp,10.10.11.1,5204
1570,w2,37000000.0,8830000.0,10.10.14.202,48023,1548781281.0,1548781279.0,2.309,91.0,1221.0,udp,10.10.12.1,5203
1571,w2,31100000.0,7420000.0,10.10.14.202,48023,1548781283.0,1548781281.0,2.444,353.0,1303.0,udp,10.10.12.1,5203
1572,w2,27800000.0,6620000.0,10.10.14.202,48023,1548781285.0,1548781283.0,1.829,617.0,1465.0,udp,10.10.12.1,5203
1573,w2,26600000.0,6340000.0,10.10.14.202,48023,1548781287.0,1548781285.0,2.105,649.0,1461.0,udp,10.10.12.1,5203
1574,w2,18700000.0,4460000.0,10.10.14.202,48023,1548781289.0,1548781287.0,6.068,886.0,1457.0,udp,10.10.12.1,5203
1575,w2,20700000.0,4930000.0,10.10.14.202,48023,1548781291.0,1548781289.0,2.28,839.0,1470.0,udp,10.10.12.1,5203
1576,w2,24000000.0,5710000.0,10.10.14.202,48023,1548781293.0,1548781291.0,2.651,726.0,1457.0,udp,10.10.12.1,5203
1577,w2,22000000.0,5230000.0,10.10.14.202,48023,1548781295.0,1548781293.0,2.272,792.0,1462.0,udp,10.10.12.1,5203
1578,w2,22000000.0,5240000.0,10.10.14.202,48023,1548781297.0,1548781295.0,3.416,787.0,1458.0,udp,10.10.12.1,5203
1579,w2,18100000.0,4320000.0,10.10.14.202,48023,1548781299.0,1548781297.0,2.411,915.0,1468.0,udp,10.10.12.1,5203
1580,w2,22700000.0,5410000.0,10.10.14.202,48023,1548781301.0,1548781299.0,2.31,798.0,1491.0,udp,10.10.12.1,5203
1581,w2,20300000.0,4830000.0,10.10.14.202,48023,1548781303.0,1548781301.0,3.102,816.0,1434.0,udp,10.10.12.1,5203
1582,w2,19400000.0,4620000.0,10.10.14.202,48023,1548781305.0,1548781303.0,2.393,872.0,1464.0,udp,10.10.12.1,5203
1583,w2,18700000.0,4470000.0,10.10.14.202,48023,1548781307.0,1548781305.0,6.535,897.0,1469.0,udp,10.10.12.1,5203
1584,w2,20300000.0,4840000.0,10.10.14.202,48023,1548781309.0,1548781307.0,3.816,816.0,1436.0,udp,10.10.12.1,5203
1585,w2,17200000.0,4110000.0000000005,10.10.14.202,48023,1548781311.0,1548781309.0,3.957,952.0,1478.0,udp,10.10.12.1,5203
1586,w2,20300000.0,4830000.0,10.10.14.202,48023,1548781313.0,1548781311.0,2.621,873.0,1491.0,udp,10.10.12.1,5203
1587,w2,17800000.0,4240000.0,10.10.14.202,48023,1548781315.0,1548781313.0,3.703,926.0,1469.0,udp,10.10.12.1,5203
1588,w2,16600000.000000002,3950000.0,10.10.14.202,48023,1548781317.0,1548781315.0,3.921,1013.0,1519.0,udp,10.10.12.1,5203
1589,w2,19900000.0,4730000.0,10.10.14.202,48023,1548781319.0,1548781317.0,2.978,949.0,1555.0,udp,10.10.12.1,5203
1590,w2,17200000.0,4110000.0000000005,10.10.14.202,48023,1548781321.0,1548781319.0,3.487,955.0,1481.0,udp,10.10.12.1,5203
1591,w2,16900000.0,4019999.9999999995,10.10.14.202,48023,1548781323.0,1548781321.0,4.696,962.0,1477.0,udp,10.10.12.1,5203
1592,w2,18300000.0,4350000.0,10.10.14.202,48023,1548781325.0,1548781323.0,4.554,970.0,1527.0,udp,10.10.12.1,5203
1593,w2,18500000.0,4410000.0,10.10.14.202,48023,1548781327.0,1548781325.0,5.214,596.0,1160.0,udp,10.10.12.1,5203
1594,w2,19000000.0,4520000.0,10.10.14.202,48023,1548781329.0,1548781327.0,3.413,899.0,1478.0,udp,10.10.12.1,5203
1595,w2,19000000.0,4520000.0,10.10.14.202,48023,1548781331.0,1548781329.0,2.435,876.0,1455.0,udp,10.10.12.1,5203
1596,w2,22700000.0,5420000.0,10.10.14.202,48023,1548781333.0,1548781331.0,3.27,773.0,1467.0,udp,10.10.12.1,5203
1597,w2,20100000.0,4790000.0,10.10.14.202,48023,1548781335.0,1548781333.0,4.855,837.0,1450.0,udp,10.10.12.1,5203
1598,w2,18200000.0,4330000.0,10.10.14.202,48023,1548781337.0,1548781335.0,2.948,910.0,1464.0,udp,10.10.12.1,5203
1599,w2,17700000.0,4220000.0,10.10.14.202,48023,1548781339.0,1548781337.0,4.277,928.0,1468.0,udp,10.10.12.1,5203
1600,w2,17800000.0,4240000.0,10.10.14.202,48023,1548781341.0,1548781339.0,3.485,923.0,1466.0,udp,10.10.12.1,5203
1601,w2,19500000.0,4640000.0,10.10.14.202,48023,1548781343.0,1548781341.0,3.61,862.0,1456.0,udp,10.10.12.1,5203
1602,w2,17500000.0,4160000.0,10.10.14.202,48023,1548781345.0,1548781343.0,2.765,940.0,1473.0,udp,10.10.12.1,5203
1603,w2,20000000.0,4770000.0,10.10.14.202,48023,1548781347.0,1548781345.0,4.076,853.0,1463.0,udp,10.10.12.1,5203
1604,w2,16500000.0,3950000.0,10.10.14.202,48023,1548781349.0,1548781347.0,3.748,944.0,1449.0,udp,10.10.12.1,5203
1605,w2,16000000.0,3810000.0,10.10.14.202,48023,1548781351.0,1548781349.0,4.519,974.0,1462.0,udp,10.10.12.1,5203
1606,w2,18800000.0,4480000.0,10.10.14.202,48023,1548781353.0,1548781351.0,3.346,904.0,1477.0,udp,10.10.12.1,5203
1607,w2,21600000.0,5140000.0,10.10.14.202,48023,1548781355.0,1548781353.0,4.141,903.0,1561.0,udp,10.10.12.1,5203
1608,w2,19200000.0,4570000.0,10.10.14.202,48023,1548781357.0,1548781355.0,4.602,889.0,1474.0,udp,10.10.12.1,5203
