senderId,receiverId,systime,receiverDist,receiverX,receiverY,receiverAlt,receiverSpeed,channelFreq,channelBw,channelUtil,isInLap,isIperfOn,rssiMean,dataRateMean,nBytesReceived
ap2,m1,1548781863,103.672865688705,103.38651278923979,-7.701108350436398,125.7,4.527,5190,40,94.5,1.0,1.0,-73.096265,50.309048,2764295
ap2,m1,1548781864,103.672865688705,105.37415439392353,-5.129663842507542,125.15,4.5015,5190,40,94.525,1.0,1.0,-76.00200600000001,35.318957,1443575
ap2,m1,1548781865,107.3922452830314,107.36179599860728,-2.5582193345786868,124.6,4.476,5190,40,94.55,1.0,1.0,-78.94444399999999,12.859375,419960
ap2,m1,1548781866,106.79054958347307,106.78424730112408,1.1591365125729751,124.3,4.476,5190,40,89.875,1.0,1.0,-81.37254899999999,6.5,151810
ap2,m1,1548781867,105.37090327198443,105.26935270050451,4.623990763434211,124.9,4.424,5190,40,85.2,1.0,1.0,-84.0,6.5,3110
ap2,m1,1548781868,103.33352319877982,103.06535187794508,7.4388066154094785,127.1,4.3210000000000015,5190,40,76.4,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781869,101.12291023789452,100.75961489692736,8.563125663850062,127.5,3.91,5190,40,67.60000000000001,1.0,1.0,-84.0,6.5,1555
ap2,m1,1548781870,101.12291023789452,100.78621079338548,5.000604066249426,129.75,3.91,5190,40,75.54414801663319,1.0,1.0,-78.19161700000001,16.658683,236565
ap2,m1,1548781871,100.82307642663878,100.8128066898436,1.4380824686487907,132.0,3.91,5190,40,83.48829603326637,1.0,1.0,-76.381895,28.150636,1030025
ap2,m1,1548781872,100.14708623952522,100.10426497730512,-2.9292269357129355,133.5,3.961,5190,40,88.92055981073614,1.0,1.0,-76.114804,39.580059999999996,482065
ap2,m1,1548781873,97.64829408409165,97.44015173918608,-6.373162892549932,132.6,4.013,5190,40,94.35282358820591,1.0,1.0,-79.725086,13.293814000000001,420545
ap2,m1,1548781874,93.70158930650852,93.33089440176173,-8.327377818004537,132.0,4.1160000000000005,5190,40,94.40141179410296,1.0,1.0,-77.96600600000001,11.739377000000001,538715
ap2,m1,1548781875,89.03511379441457,88.57718277437877,-9.019262130005133,131.3,4.167,5190,40,94.45,1.0,1.0,-77.809917,6.741736,370870
ap2,m1,1548781876,84.91006248808692,84.39533381957919,-9.335870161492107,131.3,4.167,5190,40,94.85,1.0,0.0,-76.72973,9.074324,569230
ap2,m1,1548781877,79.20485767841036,78.698643119087,-8.941093509815985,130.7,4.3210000000000015,5190,40,95.25,1.0,0.0,-77.96923100000001,19.123077,302545
ap2,m1,1548781878,74.40963302095123,73.90867668320537,-8.620300886005975,130.6,4.3210000000000015,5190,40,94.95000000000002,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781879,70.13194439125925,69.62781228836964,-8.39433166036536,131.2,4.3210000000000015,5190,40,95.0,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781880,64.84834562567524,64.43611474116771,-7.3007244342635165,131.8,4.373,5190,40,95.05,1.0,1.0,-73.083333,22.041667,105732
ap2,m1,1548781881,60.50415801870373,60.137085936265066,-6.654954783188546,132.5,4.373,5190,40,95.1,1.0,1.0,-68.93333299999999,6.5,65895
ap2,m1,1548781882,60.50415801870373,55.475422282861054,-6.244862654500833,131.8,4.373,5190,40,95.15,1.0,1.0,-66.513514,6.5,213140
ap2,m1,1548781883,51.147628144302494,50.81375862945704,-5.834770525813122,131.1,4.373,5190,40,95.2,1.0,1.0,-67.239766,6.5,246865
ap2,m1,1548781884,46.77902267177622,46.44225859538062,-5.6031940339131365,131.1,4.373,5190,40,94.9,1.0,1.0,-69.437939,18.740047,621145
ap2,m1,1548781885,41.98643792424434,41.60618522996774,-5.638093706626984,129.2,4.27,5190,40,94.53333333333333,1.0,1.0,-70.102564,6.8333330000000005,117210
ap2,m1,1548781886,41.98643792424434,37.00453363983209,-5.645751548788201,128.3,4.244,5190,40,94.71666666666667,1.0,1.0,-69.0,6.5,6220
ap2,m1,1548781887,32.89235047893401,32.40288204969643,-5.6534093909494185,127.4,4.218,5190,40,94.35,1.0,1.0,-68.5,6.5,4860
ap2,m1,1548781888,28.41706857833652,27.83880848190929,-5.7036247484457006,126.9,4.218,5190,40,93.775,1.0,1.0,-65.111111,6.5,27310
ap2,m1,1548781889,23.913021912283178,23.2706328557001,-5.505525165726629,126.7,4.218,5190,40,93.2,1.0,1.0,-63.806452,6.5,45485
ap2,m1,1548781890,19.66101920334548,18.956295861114224,-5.216786876690762,126.8,4.218,5190,40,93.6,1.0,1.0,-62.16129,6.5,186020
ap2,m1,1548781891,15.296898342802615,14.586135739760952,-4.608678982499304,126.5,4.218,5190,40,94.0,1.0,1.0,-59.865545999999995,6.5,178925
ap2,m1,1548781892,15.296898342802615,10.338084049131158,-4.015133636858021,125.45,4.218,5190,40,93.9,1.0,1.0,-56.942529,6.5,264450
ap2,m1,1548781893,6.985394578121286,6.090032358501363,-3.4215882912167386,124.4,4.218,5190,40,93.8,1.0,1.0,-56.645435,17.887473,709285
ap2,m1,1548781894,6.985394578121286,1.880983085512751,-2.80925417312811,124.2,4.218,5190,40,82.00280111322992,1.0,1.0,-59.402985,18.531716,416740
ap2,m1,1548781895,3.200991679049366,-2.328066187475861,-2.196920055039482,124.0,4.218,5190,40,85.93520074215328,1.0,1.0,-64.037037,6.5,83970
ap2,m1,1548781896,8.621552560071388,-8.544969362773921,1.1465826889924051,123.9,5.042,5190,40,89.86760037107663,1.0,1.0,-54.970149,6.548507,206330
ap2,m1,1548781897,15.089766153192064,-15.028356662096375,-1.3599980251505694,123.1,5.144,5190,40,78.07040148430656,1.0,1.0,-55.725118,6.5,311785
ap2,m1,1548781898,20.238323551250684,-20.20605729315308,-1.1423983188090359,122.9,5.1960000000000015,5190,40,85.66188739882494,1.0,1.0,-56.412698,6.5343919999999995,283695
ap2,m1,1548781899,20.238323551250684,-25.580518441829035,-1.0670753459297437,122.5,5.170000000000001,5190,40,93.25337331334332,1.0,1.0,-57.717391000000006,6.5,143060
ap2,m1,1548781900,30.97085986628464,-30.954979590504994,-0.9917523730504516,122.1,5.144,5190,40,92.75168665667167,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781901,36.58990392467603,-36.58879839610454,-0.2845534048950468,121.3,5.093,5190,40,92.25,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781902,36.58990392467603,-41.68146099456029,0.48470316120561097,120.25,4.9645,5190,40,92.625,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781903,46.79093452120249,-46.774123593016036,1.2539597273062688,119.2,4.836,5190,40,93.0,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781904,51.93812156102829,-51.930986936647216,0.8606065764362265,119.3,4.939,5190,40,92.8,1.0,1.0,-62.0,6.5,1555
ap2,m1,1548781905,56.98350535789167,-56.96506440353864,1.4492972169922371,119.3,4.784,5190,40,92.6,1.0,1.0,-62.0,6.5,13315
ap2,m1,1548781906,62.330589807125314,-62.30738279565765,1.7003736722492346,118.1,4.836,5190,40,92.775,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781907,67.36791084092404,-67.34288671396286,1.8356201852226688,117.5,4.836,5190,40,92.95,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781908,67.36791084092404,-71.45286051834454,3.434139741693786,117.65,4.7585,5190,40,92.75,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781909,75.73027685514927,-75.56283432272622,5.032659298164903,117.8,4.681,5190,40,92.55,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781910,77.78729390229284,-77.41515530236538,7.599244296262834,117.9,4.218,5190,40,92.69999999999999,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781911,77.78729390229284,-76.81808733295637,11.242650159170564,117.95,4.4755,5190,40,92.85,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781912,77.66115009139047,-76.22101936354737,14.886056022078293,118.0,4.7330000000000005,5190,40,91.81666666666666,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781913,76.37447978790406,-74.17612925116526,18.191886992875304,118.2,4.681,5190,40,92.33333333333333,1.0,1.0,-78.70329699999999,9.736264,141505
ap2,m1,1548781914,76.37447978790406,-72.33206436401704,21.259862874781206,118.80000000000001,4.5785,5190,40,91.3,1.0,1.0,-80.0,6.5,7775
ap2,m1,1548781915,74.56824967560611,-70.48799947686881,24.327838756687107,119.4,4.476,5190,40,92.425,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781916,74.70951190703308,-69.5003971360724,27.407696292863985,120.0,4.373,5190,40,93.55,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781917,75.41731983617454,-69.59385986073364,29.059269182971786,119.9,2.829,5190,40,90.8756565484311,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781918,75.12957641706744,-69.32747045346923,28.95046993062489,119.4,1.492,5190,40,88.20131309686221,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781919,72.51067445773033,-67.43321997799936,26.65589318433739,119.0,2.006,5190,40,53.67565654843111,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781920,71.38883283373663,-67.67739748372729,22.718194046487433,119.0,2.727,5190,40,19.15,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781921,71.03323212494108,-68.57152958676306,18.537785596423788,120.6,3.138,5190,40,19.325,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781922,71.03323212494108,-68.96284842089257,13.855931577621927,120.55,3.7039999999999997,5190,40,19.5,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781923,69.95836093494057,-69.35416725502208,9.174077558820068,120.5,4.27,5190,40,13.123313343328336,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781924,67.36437110194963,-67.14758927664496,5.399565447216173,120.1,4.3210000000000015,5190,40,6.746626686656673,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781925,63.45382481861946,-63.3869975288955,2.911064178531905,120.1,4.373,5190,40,6.898313343328336,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781926,59.24778180387087,-59.22893667862928,1.4939051351434869,119.5,4.3210000000000015,5190,40,7.049999999999999,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781927,54.98379831499607,-54.97880562747512,0.7406757059070436,118.0,4.373,5190,40,8.675,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781928,54.98379831499607,-50.50475077479162,0.41636854950277924,117.9,4.3985,5190,40,10.3,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781929,46.03078836993888,-46.03069592210811,0.09206139309851492,117.8,4.424,5190,40,9.125,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781930,41.45716779111521,-41.456918200347744,0.14369946427503866,118.2,4.476,5190,40,7.95,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781931,36.85870932495036,-36.85803272566816,0.2232070286702991,118.3,4.527,5190,40,78.65833333333333,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781932,31.72037245976192,-31.719333146373142,0.2566838973252663,118.7,4.836,5190,40,64.51666666666668,1.0,1.0,-64.2,94.5,12042
ap2,m1,1548781933,26.69122191705593,-26.69085695325709,0.13951485524643004,118.7,4.887,5190,40,50.375,1.0,1.0,-62.492307999999994,62.353846,90875
ap2,m1,1548781934,21.64293737037962,-21.64279635605935,0.07808479969082058,119.0,4.887,5190,40,36.233333333333334,1.0,1.0,-56.193548,6.930108000000001,141215
ap2,m1,1548781935,16.65207934119164,-16.651981317864138,-0.057161756050796673,119.1,4.939,5190,40,22.09166666666666,1.0,1.0,-56.013889,6.5,219840
ap2,m1,1548781936,11.47568666868885,-11.475620152245176,-0.03908424561085064,119.5,4.939,5190,40,92.8,1.0,1.0,-51.385675,22.735537,1075210
ap2,m1,1548781937,11.47568666868885,-5.815225344925243,-0.23785317187585125,119.3,5.0415,5190,40,93.1,1.0,1.0,-53.775862,11.758621,171540
ap2,m1,1548781938,0.4632616431894923,-0.15483053760531024,-0.43662209814085184,119.1,5.144,5190,40,93.4,1.0,1.0,-64.0,6.5,875
ap2,m1,1548781939,5.068998719231222,4.742586074967275,-1.7895900871570332,118.9,4.887,5190,40,93.69025880262137,1.0,1.0,-54.364312,16.607807,398575
ap2,m1,1548781940,10.779464842722199,10.619117931635039,-1.8523592403018048,119.6,5.556,5190,40,93.54512940131067,1.0,1.0,-54.003418999999994,20.971795,896755
ap2,m1,1548781941,10.779464842722199,14.983668093320201,-2.3391968345774115,119.25,5.2215,5190,40,93.83538820393204,1.0,1.0,-55.068702,18.767176,998125
ap2,m1,1548781942,19.553511890229327,19.348218255005364,-2.8260344288530184,118.9,4.887,5190,40,93.76769410196601,1.0,1.0,-57.92,7.886667,116625
ap2,m1,1548781943,24.46721237511336,24.31819641002083,-2.6963114909763854,118.8,4.887,5190,40,93.7,1.0,1.0,-59.52,7.32,77070
ap2,m1,1548781944,24.46721237511336,29.12351030522035,-2.650950309863041,119.1,4.913,5190,40,91.6,1.0,1.0,-60.275662,107.675083,3560360
ap2,m1,1548781945,34.028718153211216,33.928824200419875,-2.605589128749697,119.4,4.939,5190,40,89.5,1.0,1.0,-61.222002,91.242071,2897950
ap2,m1,1548781946,38.823600820178754,38.73275772075277,-2.6544653821592137,119.7,4.7330000000000005,5190,40,91.3,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781947,38.823600820178754,43.96005140015726,-3.0317499196668036,119.75,4.7845,5190,40,93.1,1.0,1.0,-60.0,6.5,12635
ap2,m1,1548781948,49.305323518795646,49.18734507956175,-3.409034457174393,119.8,4.836,5190,40,93.1,1.0,1.0,-60.585366,6.5,59675
ap2,m1,1548781949,54.20047186850986,54.034472329371866,-4.239010343656641,120.2,5.042,5190,40,93.1,1.0,1.0,-60.5,6.5,12440
ap2,m1,1548781950,59.02117574070014,58.80636130748503,-5.031324841850787,120.4,5.042,5190,40,92.85,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781951,62.872255562394635,62.6547843753817,-5.225156102340691,119.4,4.476,5190,40,92.6,1.0,1.0,-65.5,6.5,11080
ap2,m1,1548781952,67.35821981658097,67.1253781361059,-5.596247575947499,118.9,4.476,5190,40,92.8,1.0,1.0,-62.666667000000004,6.5,9330
ap2,m1,1548781953,73.3253445417181,73.02008966561975,-6.6842470804069425,120.9,4.887,5190,40,93.0,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781954,78.27653295758141,77.8951795385638,-7.717846809334951,121.8,4.836,5190,40,89.7,1.0,1.0,-68.0,6.5,3110
ap2,m1,1548781955,83.22279657491754,82.79261256613245,-8.451493504545006,121.7,4.939,5190,40,86.4,1.0,1.0,-68.111111,74.66812900000001,2503330
ap2,m1,1548781956,87.89730908218121,87.3762066572172,-9.557654810105431,121.6,4.681,5190,40,90.525,1.0,1.0,-67.604422,82.49763100000001,3653215
ap2,m1,1548781957,92.79547987325311,92.23874052451539,-10.15044755637756,121.5,4.63,5190,40,94.65,1.0,1.0,-68.2,55.650413,1768670
ap2,m1,1548781958,97.66441702774378,97.14863257720377,-10.024909061363804,121.5,4.784,5190,40,94.19578473842054,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781959,97.66441702774378,99.10070925890338,-7.481374828763567,121.4,4.526999999999999,5190,40,94.42289236921027,1.0,1.0,-72.0,6.5,8650
ap2,m1,1548781960,101.1733098082032,101.052785940603,-4.937840596163329,121.3,4.27,5190,40,93.96867710763081,1.0,1.0,-77.245902,6.5,91455
ap2,m1,1548781961,101.83720135586721,101.82411603914223,-1.6334204384979845,122.9,4.218,5190,40,94.0843385538154,1.0,1.0,-79.506608,9.215859,334625
ap2,m1,1548781962,101.91107142157793,101.89937997854892,1.5426976602977005,124.6,4.1160000000000005,5190,40,94.2,1.0,1.0,-81.536,6.5,180095
ap2,m1,1548781963,101.76361281717354,101.65661484516876,4.664414050176466,124.3,4.064,5190,40,84.35,1.0,1.0,-83.0,6.5,5540
ap2,m1,1548781964,101.76361281717354,99.91579153927226,6.201586504137779,124.25,3.7039999999999997,5190,40,74.5,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781965,98.47957343941351,98.17496823337576,7.738758958099092,124.2,3.344,5190,40,69.15,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781966,96.89146579804351,96.73826714849079,5.445596098617344,122.9,3.292,5190,40,63.8,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781967,96.52271779489942,96.50960453797073,1.5901511098878038,126.8,3.395,5190,40,74.63808947070041,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781968,96.27764180985528,96.25716811799481,-1.9862667682631865,125.5,3.447,5190,40,71.02539298046693,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781969,95.15883636022232,95.01439528699984,-5.241894553678884,125.4,3.498,5190,40,67.41269649023346,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781970,92.62105115472099,92.30422960098684,-7.655077589620925,125.5,3.6010000000000004,5190,40,78.25078596093388,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781971,88.75959952802609,88.3219177566577,-8.80442396579157,125.9,3.704,5190,40,43.55039298046694,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781972,88.75959952802609,83.77043883739196,-8.931343357142788,125.45,3.987,5190,40,8.85,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781973,79.73509493497937,79.21895991812623,-9.058262748494007,125.0,4.27,5190,40,8.175,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781974,74.110955575865,73.65483240455316,-8.21020859554354,125.0,4.476,5190,40,7.5,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781975,69.13030793054564,68.67789839950856,-7.8963624747822045,125.0,4.579,5190,40,84.71648339442406,1.0,0.0,-100.0,0.0,0
ap2,m1,1548781976,63.925396293276435,63.47081148504612,-7.610385905379971,124.0,4.63,5190,40,75.06442297012107,1.0,1.0,-100.0,0.0,0
ap2,m1,1548781977,63.925396293276435,56.90794679857976,-6.73161698037304,124.5,4.7844999999999995,5190,40,65.41236254581806,1.0,1.0,-71.686047,17.938953,245592
ap2,m1,1548781978,50.68412391456321,50.34508211211339,-5.852848055366111,125.0,4.939,5190,40,55.760302121515046,1.0,1.0,-71.884112,20.861682000000002,772085
ap2,m1,1548781979,45.95794878116003,45.63320426257194,-5.453970733788832,125.0,4.836,5190,40,46.10824169721203,1.0,1.0,-71.67696,18.307601000000002,632215
ap2,m1,1548781980,40.6947164871154,40.40519543168724,-4.8457791207314935,125.2,4.887,5190,40,36.45618127290903,1.0,1.0,-69.907692,6.705128,293025
ap2,m1,1548781981,35.77255527423968,35.4980650127776,-4.4231332756858395,125.3,4.887,5190,40,26.804120848606015,1.0,1.0,-69.813296,25.935644,1047705
ap2,m1,1548781982,30.444844410931374,30.143183393917365,-4.275249083653243,125.2,5.042,5190,40,17.152060424303013,1.0,1.0,-64.912752,6.5,223535
ap2,m1,1548781983,30.444844410931374,25.247185845805085,-3.8860801904585722,125.6,4.913,5190,40,94.36854381872708,1.0,1.0,-63.288802000000004,20.125737,761575
ap2,m1,1548781984,20.64943073157563,20.351188297692804,-3.4969112972639014,126.0,4.784,5190,40,94.68427190936353,1.0,1.0,-63.53555600000001,26.033889000000002,1334220
ap2,m1,1548781985,15.658397801338653,15.223616956107257,-3.664295757794859,125.4,4.784,5190,40,95.0,1.0,1.0,-61.081967000000006,14.334698999999999,546690
ap2,m1,1548781986,10.529238579875553,10.11278208865358,-2.9319887789223618,125.6,5.093,5190,40,95.0,1.0,1.0,-58.562535,36.524618,2599445
ap2,m1,1548781987,5.741172172704366,5.013163889929414,-2.7980812278587,125.7,5.144,5190,40,95.0,1.0,1.0,-57.147641,55.320205,3821340
ap2,m1,1548781988,1.743847792584072,0.07532298215637664,-1.7422203000374588,124.3,4.836,5190,40,94.825,1.0,1.0,-61.379721999999994,35.159046000000004,1460290
ap2,m1,1548781989,4.674501608640376,-4.664416295528128,-0.30689921680924925,124.4,5.093,5190,40,94.65,1.0,1.0,-61.600646,55.060818000000005,2718510
ap2,m1,1548781990,8.668757351637911,-8.659377717682169,0.4031451964019228,125.7,5.144,5190,40,94.575,1.0,1.0,-57.723261,115.49299099999999,5553980
ap2,m1,1548781991,13.531774705071678,-13.434013005301981,1.623627970789426,125.7,4.99,5190,40,94.5,1.0,1.0,-57.949927,139.17695700000002,5936230
ap2,m1,1548781992,19.47694656472132,-19.454242930502325,0.9401141304332722,124.5,4.99,5190,40,67.38112018759986,1.0,1.0,-57.607059,177.771618,4897360
ap2,m1,1548781993,24.92219050814149,-24.88025454206218,1.4451126095549682,123.7,5.144,5190,40,76.42074679173324,1.0,1.0,-58.698696,174.931434,5983170
ap2,m1,1548781994,29.638605389141865,-29.572619659004907,1.9765577600467048,123.1,4.424,5190,40,85.46037339586661,1.0,1.0,-59.957343,129.36243100000002,4730190
ap2,m1,1548781995,33.10765372639256,-32.99001615588238,2.7883715125364716,122.3,4.527,5190,40,58.34149358346647,1.0,1.0,-59.484136,116.455767,3869365
ap2,m1,1548781996,37.643476143510476,-37.50804952787042,3.1900937372938167,122.7,4.527,5190,40,64.14574679173325,1.0,1.0,-60.717934,115.525682,4972970
ap2,m1,1548781997,42.80223731178207,-42.64255760890253,3.6935855508619024,122.7,4.63,5190,40,69.95,1.0,1.0,-60.697131999999996,121.64001,2957915
ap2,m1,1548781998,46.360659317905245,-46.18273119307143,4.05764625862561,123.4,4.3210000000000015,5190,40,77.575,1.0,1.0,-60.730081999999996,82.897607,4759735
ap2,m1,1548781999,52.56217359815145,-52.39963179318396,4.130207320620529,121.8,4.476,5190,40,85.2,1.0,1.0,-62.737480000000005,98.267569,3576140
ap2,m1,1548782000,52.56217359815145,-56.75023579218274,4.573775482138428,121.69999999999999,4.45,5190,40,77.325,1.0,1.0,-61.936324,129.775832,4963845
ap2,m1,1548782001,61.30652312369262,-61.10083979118153,5.017343643656329,121.6,4.424,5190,40,69.45,1.0,1.0,-60.661768,115.043225,6667985
ap2,m1,1548782002,65.9753178505956,-65.77638138309895,5.119196927248813,122.3,4.63,5190,40,70.51666666666667,1.0,1.0,-61.634733999999995,113.762206,4663420
ap2,m1,1548782003,70.69660564935295,-70.4952738907942,5.331189007092429,122.8,4.7330000000000005,5190,40,69.98333333333333,1.0,1.0,-62.230557999999995,85.479414,4728925
ap2,m1,1548782004,74.75237205701228,-74.51667087350961,5.9310102143244645,122.9,4.527,5190,40,71.05,1.0,1.0,-63.591818,65.127955,3191160
ap2,m1,1548782005,77.27265355905116,-76.86002060912347,7.974435787864058,122.3,4.476,5190,40,81.94166666666666,1.0,1.0,-65.410359,48.179852000000004,2564175
ap2,m1,1548782006,77.420771187439,-76.6256396299595,11.06685631259836,123.2,4.476,5190,40,92.83333333333331,1.0,1.0,-73.283951,7.348764999999999,236950
ap2,m1,1548782007,78.51127485335671,-77.18490680229715,14.36992775217893,123.3,4.476,5190,40,92.39166666666665,1.0,1.0,-76.045455,6.5,258720
ap2,m1,1548782008,73.89835799526813,-71.84389877366408,17.303330039073288,123.3,4.3210000000000015,5190,40,91.95,1.0,1.0,-77.283465,11.919291000000001,380690
ap2,m1,1548782009,73.47136975639951,-70.64288264980121,20.189277468024372,122.5,4.27,5190,40,90.57769865067466,1.0,1.0,-78.214286,10.25,43540
ap2,m1,1548782010,73.47136975639951,-70.93929446517451,22.096070469127454,122.6,4.012499999999999,5190,40,89.20539730134932,1.0,1.0,-78.11764699999999,6.5,79305
ap2,m1,1548782011,75.17104179382746,-71.23570628054782,24.00286347023054,122.7,3.755,5190,40,91.55269865067467,1.0,1.0,-75.115044,6.5,346670
ap2,m1,1548782012,76.28848094413127,-72.46731708540717,23.841087200385367,122.3,2.624,5190,40,93.9,1.0,1.0,-71.350993,6.5,234805
ap2,m1,1548782013,75.69135157707558,-72.85234335537983,20.535259637105312,122.3,2.469,5190,40,94.025,1.0,1.0,-67.14285699999999,6.5,21770
ap2,m1,1548782014,74.70126519046303,-72.84126509011163,16.56541840449135,123.2,2.829,5190,40,94.15,1.0,1.0,-63.243478,6.5,356290
ap2,m1,1548782015,74.70126519046303,-70.14224533444255,12.927621023940354,123.9,3.1635,5190,40,81.18650292371558,1.0,1.0,-61.0,6.5,379420
ap2,m1,1548782016,68.08007937973794,-67.44322557877348,9.289823643389358,124.6,3.498,5190,40,68.22300584743114,1.0,1.0,-65.39726,6.5,227030
ap2,m1,1548782017,63.24610697000607,-62.876430600612004,6.8278545270357895,124.6,4.1160000000000005,5190,40,80.46150292371557,1.0,1.0,-66.44,6.5,77750
ap2,m1,1548782018,58.59376114070735,-58.31940969479909,5.663195535399071,125.4,4.167,5190,40,92.7,1.0,1.0,-71.5,6.5,149280
ap2,m1,1548782019,54.08415761998312,-53.853104232548525,4.993658779651423,123.4,4.167,5190,40,92.17500000000001,1.0,1.0,-70.294872,6.5,242580
ap2,m1,1548782020,49.874827047802974,-49.667080533302595,4.5472451029063965,122.5,4.1160000000000005,5190,40,91.65,1.0,1.0,-65.777778,6.5,195930
ap2,m1,1548782021,49.874827047802974,-45.93860339127316,3.7424198435651914,121.9,3.987,5190,40,93.375,1.0,1.0,-64.22973,6.5,228780
ap2,m1,1548782022,42.31223433854044,-42.210126249243736,2.9375945842239863,121.3,3.858,5190,40,95.1,1.0,1.0,-66.75,6.5,49760
ap2,m1,1548782023,39.1020733186919,-39.04514683436843,2.1090424249417103,121.6,3.498,5190,40,94.14444444444446,1.0,1.0,-63.584416000000004,6.5,119055
ap2,m1,1548782024,39.1020733186919,-35.448480626370085,1.4785475885568442,121.6,3.6265,5190,40,94.62222222222222,1.0,1.0,-63.86666700000001,6.5,23325
ap2,m1,1548782025,31.86310455949201,-31.851814418371738,0.8480527521719781,121.6,3.755,5190,40,93.66666666666669,1.0,1.0,-62.64285699999999,6.5,85720
ap2,m1,1548782026,31.86310455949201,-27.610715147479546,0.5942144102687744,121.85,4.012499999999999,5190,40,93.88333333333334,1.0,1.0,-61.658537,6.5,126830
ap2,m1,1548782027,23.372095241951563,-23.369615876587357,0.3403760683655708,122.1,4.27,5190,40,94.1,1.0,1.0,-57.074205000000006,68.558746,1746660
ap2,m1,1548782028,18.769125290142124,-18.766546593200786,0.31108380852787826,122.4,4.373,5190,40,94.35,1.0,1.0,-57.432173999999996,82.80609399999999,6196985
ap2,m1,1548782029,14.174773488537314,-14.17326943950416,0.20646859396881412,122.0,4.424,5190,40,94.6,1.0,1.0,-55.84411,80.62931800000001,6551140
ap2,m1,1548782030,9.915686053865628,-9.909152965281937,0.3598763442104372,121.5,4.373,5190,40,94.525,1.0,1.0,-53.667142000000005,91.1165,6070450
ap2,m1,1548782031,9.915686053865628,-5.5557791927027615,0.3389533016046533,121.15,4.373,5190,40,94.45,1.0,1.0,-61.737924,60.992292000000006,2824750
ap2,m1,1548782032,1.243753240744043,-1.2024054201235854,0.31803025899886944,120.8,4.373,5190,40,94.52634932533735,1.0,1.0,-62.587863,60.753562,2771965
ap2,m1,1548782033,3.2300464159532702,3.2263334686732885,-0.15483052716212678,120.2,4.373,5190,40,94.60269865067468,1.0,1.0,-58.188828,100.352459,4761090
ap2,m1,1548782034,7.446653530318318,7.366335704104182,-1.0907602360037352,119.3,4.3210000000000015,5190,40,89.77634932533735,1.0,1.0,-56.187138,130.64863400000002,5220325
ap2,m1,1548782035,11.565206596965618,11.451854866926286,-1.6152592303551063,119.2,4.3210000000000015,5190,40,84.95,1.0,0.0,-55.945671,151.755275,5950225
ap2,m1,1548782036,15.718042424283247,15.591858007097333,-1.987689535588053,118.9,4.3210000000000015,5190,40,55.25,1.0,0.0,-100.0,0.0,0
ap2,m1,1548782037,19.48741898633612,19.337085743220864,-2.4159425712718234,115.5,4.27,5190,40,25.55,1.0,0.0,-100.0,0.0,0
ap2,m1,1548782038,22.82051249806072,22.64987612538715,-2.7855273952442743,115.1,4.218,5190,40,42.7375,1.0,1.0,-100.0,0.0,0
