gpstime,lat,lon,speed,alt,ap1Dist,ap1DeltaX,ap1DeltaY,ap2Dist,ap2DeltaX,ap2DeltaY,ap3Dist,ap3DeltaX,ap3DeltaY,ap4Dist,ap4DeltaX,ap4DeltaY
1548779465,41.178491683000004,-8.59518385,4.064,123.5,15.402821495250993,15.244535948966119,-2.2025274326408364,15.402821495250993,15.244535948966119,-2.2025274326408364,69.56619008681116,69.30970324489067,-5.968674050315487,69.56619008681116,69.30970324489067,-5.968674050315487
1548779466,41.17849115,-8.595138282999999,3.9610000000000003,124.2,19.190157141324793,19.058139011528127,-2.247135380872374,19.190157141324793,19.058139011528127,-2.247135380872374,73.37010075291069,73.12330674737308,-6.013281998546991,73.37010075291069,73.12330674737308,-6.013281998546991
1548779466,41.17849115,-8.595138282999999,3.9610000000000003,124.2,19.190157141324793,19.058139011528127,-2.247135380872374,19.190157141324793,19.058139011528127,-2.247135380872374,73.37010075291069,73.12330674737308,-6.013281998546991,73.37010075291069,73.12330674737308,-6.013281998546991
1548779467,41.178493417,-8.595090467,4.064,123.7,23.151559321563195,23.05996493225889,-2.057405143878911,23.151559321563195,23.05996493225889,-2.057405143878911,77.34463935055177,77.12513079676609,-5.823551761553676,77.34463935055177,77.12513079676609,-5.823551761553676
1548779468,41.17849395,-8.595039383,4.167,123.8,27.409297025372382,27.33529742355751,-2.0127971977859977,27.409297025372382,27.33529742355751,-2.0127971977859977,81.605297365599,81.40046284804444,-5.778943815460797,81.605297365599,81.40046284804444,-5.778943815460797
1548779469,41.178490417,-8.594986533,4.27,124.1,31.842215413796435,31.758432252214106,-2.3084817712532026,31.842215413796435,31.758432252214106,-2.3084817712532026,86.0382668720969,85.82360059294209,-6.07462838892777,86.0382668720969,85.82360059294209,-6.07462838892777
1548779471,41.178486416999995,-8.594871717,4.7330000000000005,123.8,41.45199104548828,41.36763968296051,-2.6432506260376396,41.45199104548828,41.36763968296051,-2.6432506260376396,95.6477454083749,95.43281132532115,-6.409397243711925,95.6477454083749,95.43281132532115,-6.409397243711925
1548779472,41.17848675,-8.59481245,4.784,124.9,46.40158034371029,46.327826022977646,-2.615381117900736,46.40158034371029,46.327826022977646,-2.615381117900736,100.59555699933337,100.39299739037484,-6.381527735575045,100.59555699933337,100.39299739037484,-6.381527735575045
1548779473,41.178486067,-8.59475265,4.836,125.3,51.402132112371156,51.332621059408154,-2.672542901224187,51.402132112371156,51.332621059408154,-2.672542901224187,105.59421594896538,105.39779299048895,-6.438689518898446,105.59421594896538,105.39779299048895,-6.438689518898446
1548779473,41.178486067,-8.59475265,4.836,125.3,51.402132112371156,51.332621059408154,-2.672542901224187,51.402132112371156,51.332621059408154,-2.672542901224187,105.59421594896538,105.39779299048895,-6.438689518898446,105.59421594896538,105.39779299048895,-6.438689518898446
1548779476,41.1784663,-8.594552067,5.042,128.7,68.25713150272985,68.11987750235626,-4.326887197051483,68.25713150272985,68.11987750235626,-4.326887197051483,122.45270698282208,122.18506574967472,-8.093033814724015,122.45270698282208,122.18506574967472,-8.093033814724015
1548779476,41.1784663,-8.594552067,5.042,128.7,68.25713150272985,68.11987750235626,-4.326887197051483,68.25713150272985,68.11987750235626,-4.326887197051483,122.45270698282208,122.18506574967472,-8.093033814724015,122.45270698282208,122.18506574967472,-8.093033814724015
1548779476,41.1784663,-8.594552067,5.042,128.7,68.25713150272985,68.11987750235626,-4.326887197051483,68.25713150272985,68.11987750235626,-4.326887197051483,122.45270698282208,122.18506574967472,-8.093033814724015,122.45270698282208,122.18506574967472,-8.093033814724015
1548779478,41.17845455,-8.5944213,5.247000000000001,128.0,79.24216612269704,79.06407507858535,-5.31027112713534,79.24216612269704,79.06407507858535,-5.31027112713534,133.43820798103394,133.12927302462123,-9.076417744806598,133.43820798103394,133.12927302462123,-9.076417744806598
1548779478,41.17845455,-8.5944213,5.247000000000001,128.0,79.24216612269704,79.06407507858535,-5.31027112713534,79.24216612269704,79.06407507858535,-5.31027112713534,133.43820798103394,133.12927302462123,-9.076417744806598,133.43820798103394,133.12927302462123,-9.076417744806598
1548779481,41.178434917,-8.594241767,5.042,126.9,94.34615063332153,94.08962523692621,-6.953401452885935,94.34615063332153,94.08962523692621,-6.953401452885935,148.5419880762266,148.15483938851588,-10.71954807055464,148.5419880762266,148.15483938851588,-10.71954807055464
1548779481,41.178434917,-8.594241767,5.042,126.9,94.34615063332153,94.08962523692621,-6.953401452885935,94.34615063332153,94.08962523692621,-6.953401452885935,148.5419880762266,148.15483938851588,-10.71954807055464,148.5419880762266,148.15483938851588,-10.71954807055464
1548779482,41.178440483,-8.594188232999999,4.939,127.4,98.78320640041373,98.5699994835369,-6.487570230742589,98.78320640041373,98.5699994835369,-6.487570230742589,152.9790906270162,152.63520904055184,-10.25371684841207,152.9790906270162,152.63520904055184,-10.25371684841207
1548779483,41.178461333,-8.594151733,4.579,126.7,101.735293727335,101.62473516552069,-4.742586577792561,101.735293727335,101.62473516552069,-4.742586577792561,155.92214225240406,155.68992751187753,-8.508733195464579,155.92214225240406,155.68992751187753,-8.508733195464579
1548779483,41.178461333,-8.594151733,4.579,126.7,101.735293727335,101.62473516552069,-4.742586577792561,101.735293727335,101.62473516552069,-4.742586577792561,155.92214225240406,155.68992751187753,-8.508733195464579,155.92214225240406,155.68992751187753,-8.508733195464579
1548779485,41.178527017,-8.594135883,4.27,127.0,102.95392698068967,102.95115405625923,0.7546522976253314,102.95392698068967,102.95115405625923,0.7546522976253314,157.04512588691568,157.01629218389886,-3.0114943200508137,157.04512588691568,157.01629218389886,-3.0114943200508137
1548779485,41.178527017,-8.594135883,4.27,127.0,102.95392698068967,102.95115405625923,0.7546522976253314,102.95392698068967,102.95115405625923,0.7546522976253314,157.04512588691568,157.01629218389886,-3.0114943200508137,157.04512588691568,157.01629218389886,-3.0114943200508137
1548779486,41.178563483000005,-8.594141367,4.013,127.1,102.56282859702326,102.49212916468475,3.8065699113388445,102.56282859702326,102.49212916468475,3.8065699113388445,156.55724298747523,156.55723719155148,0.04042329366293458,156.55724298747523,156.55723719155148,0.04042329366293458
1548779488,41.178567767,-8.594186317,1.955,125.4,98.81801664754458,98.73016201694449,4.1651069311434545,98.81801664754458,98.73016201694449,4.1651069311434545,152.79579292529152,152.79526650771277,0.398960313467691,152.79579292529152,152.79526650771277,0.398960313467691
1548779489,41.178539517,-8.594185332999999,2.6239999999999997,124.4,98.82898187126072,98.81255767448064,1.800804251132019,98.82898187126072,98.81255767448064,1.800804251132019,152.8902904378946,152.87768548415715,-1.9653423665442487,152.8902904378946,152.87768548415715,-1.9653423665442487
1548779490,41.178503899999995,-8.594185032999999,3.6010000000000004,124.5,98.84475276043398,98.8377190657092,-1.1800598060442264,98.84475276043398,98.8377190657092,-1.1800598060442264,152.98278803744387,152.9028762753538,-4.946206423719585,152.98278803744387,152.9028762753538,-4.946206423719585
1548779491,41.178469033,-8.594207033,3.807,124.1,97.08304226755558,96.99654243624968,-4.098156304597585,97.08304226755558,96.99654243624968,-4.098156304597585,151.2661902655781,151.0617284268158,-7.864302922270388,151.2661902655781,151.0617284268158,-7.864302922270388
1548779492,41.178442817,-8.594245917,4.013,124.0,93.95317566127214,93.74229096006655,-6.292232465190097,93.95317566127214,93.74229096006655,-6.292232465190097,148.14920702469053,147.80749859064133,-10.058379082859897,148.14920702469053,147.80749859064133,-10.058379082859897
1548779493,41.178439417,-8.594295883,4.013,125.0,89.80162909823858,89.5605275527182,-6.576786196714197,89.80162909823858,89.5605275527182,-6.576786196714197,143.99753452890295,143.62573798993688,-10.342932814383534,143.99753452890295,143.62573798993688,-10.342932814383534
1548779494,41.17843,-8.59434485,4.1160000000000005,126.0,85.77908021052158,85.46238015029265,-7.364916418640479,85.77908021052158,85.46238015029265,-7.364916418640479,139.97075314930066,139.52759836085795,-11.131063036308465,139.97075314930066,139.52759836085795,-11.131063036308465
1548779495,41.178433266999996,-8.59439595,4.218,126.2,81.49477694144196,81.18570017121247,-7.09149372000501,81.49477694144196,81.18570017121247,-7.09149372000501,135.68589578344108,135.25091568516544,-10.857640337673478,135.68589578344108,135.25091568516544,-10.857640337673478
1548779496,41.178438,-8.594450533,4.321000000000001,126.6,76.90946033673434,76.61751869279375,-6.695378153402865,76.90946033673434,76.61751869279375,-6.695378153402865,131.1006746996407,130.682730300033,-10.461524771072007,131.1006746996407,130.682730300033,-10.461524771072007
1548779497,41.178442383000004,-8.594512433,4.887,126.6,71.71669430079618,71.43696190223507,-6.3285549107423,71.71669430079618,71.43696190223507,-6.3285549107423,125.90738120075216,125.5021698916766,-10.094701528412038,125.90738120075216,125.5021698916766,-10.094701528412038
1548779498,41.178447933,-8.59457185,4.836,126.5,66.72236546264278,66.46421251943406,-5.864062818648738,66.72236546264278,66.46421251943406,-5.864062818648738,120.91342157118028,120.52941592776975,-9.630209436319195,120.91342157118028,120.52941592776975,-9.630209436319195
1548779499,41.178452833,-8.5946306,4.836,126.3,61.78843423381533,61.54728732626234,-5.453970733788833,61.78843423381533,61.54728732626234,-5.453970733788833,115.97946008130498,115.61248669002438,-9.220117351459887,115.97946008130498,115.61248669002438,-9.220117351459887
1548779500,41.178457916999996,-8.5946924,4.939,125.7,56.598893449982036,56.375101339441734,-5.028479305621476,56.598893449982036,56.375101339441734,-5.028479305621476,110.78982340023553,110.44029650674686,-8.794625923293118,110.78982340023553,110.44029650674686,-8.794625923293118
1548779501,41.178475733,-8.594763417000001,5.556,125.3,50.55540905130953,50.431514919931665,-3.5374183361294347,50.55540905130953,50.431514919931665,-3.5374183361294347,104.75154823597244,104.4966953811994,-7.303564953802859,104.75154823597244,104.4966953811994,-7.303564953802859
1548779502,41.17847570000001,-8.594831417,5.607,125.7,44.880272403137845,44.740443315011994,-3.5401801790506195,44.880272403137845,44.740443315011994,-3.5401801790506195,99.07532838363765,98.8056238036277,-7.306326796724039,99.07532838363765,98.8056238036277,-7.306326796724039
1548779503,41.178486917,-8.594893733,5.2989999999999995,126.3,39.61057744006529,39.52507155021529,-2.6014045176255256,39.61057744006529,39.52507155021529,-2.6014045176255256,93.80655135106417,93.5902427798841,-6.367551135299847,93.80655135106417,93.5902427798841,-6.367551135299847
1548779504,41.178485533,-8.5949615,5.7620000000000005,126.3,33.962367203919506,33.85350189589516,-2.717234545207428,33.962367203919506,33.85350189589516,-2.717234545207428,88.15735008582786,87.91867426807482,-6.4833811628816465,88.15735008582786,87.91867426807482,-6.4833811628816465
1548779505,41.178487133000004,-8.595026067000001,5.505,125.8,28.56678549321062,28.449745806764838,-2.5833269987951524,28.56678549321062,28.449745806764838,-2.5833269987951524,82.75880275076999,82.51491685830929,-6.349473616469489,82.75880275076999,82.51491685830929,-6.349473616469489
1548779506,41.178499383,-8.595090267,5.556,125.8,23.12923816101636,23.076701271769014,-1.558097458056785,23.12923816101636,23.076701271769014,-1.558097458056785,77.32534319672735,77.14186221165781,-5.324244075731906,77.32534319672735,77.14186221165781,-5.324244075731906
1548779507,41.178514166999996,-8.595150567000001,5.7620000000000005,125.2,18.032910591504038,18.03005756622783,-0.3207921193438741,18.032910591504038,18.03005756622783,-0.3207921193438741,72.2109269074965,72.09520630276344,-4.086938737019672,72.2109269074965,72.09520630276344,-4.086938737019672
1548779508,41.178514033,-8.59521565,5.813,124.9,12.58749826946267,12.583119395084815,-0.33200687130868595,12.58749826946267,12.583119395084815,-0.33200687130868595,66.77412074174534,66.64826824228916,-4.098153488984479,66.77412074174534,66.64826824228916,-4.098153488984479
1548779509,41.17852825,-8.595284617,5.865,125.8,6.864929035917194,6.811119277962847,0.8578447351362387,6.864929035917194,6.811119277962847,0.8578447351362387,60.94567126303068,60.87625638983212,-2.9083018825399276,60.94567126303068,60.87625638983212,-2.9083018825399276
1548779510,41.178543917,-8.595351532999999,6.019,125.3,2.484099711476524,1.2107742284688388,2.169049691491485,2.484099711476524,1.2107742284688388,2.169049691491485,55.298958156609615,55.27589840809042,-1.597096926184775,55.298958156609615,55.27589840809042,-1.597096926184775
1548779511,41.178541367,-8.59541935,5.813,124.9,4.874476879092649,-4.464975986508651,1.9556347236515867,4.874476879092649,-4.464975986508651,1.9556347236515867,49.63317489690779,49.60015029804206,-1.810511894024681,49.63317489690779,49.60015029804206,-1.810511894024681
1548779512,41.178546217,-8.59548415,5.7620000000000005,124.8,10.166314008795823,-9.888226312004896,2.3615416161767886,10.166314008795823,-9.888226312004896,2.3615416161767886,44.19921438902843,44.17689596915041,-1.4046050014994567,44.19921438902843,44.17689596915041,-1.4046050014994567
1548779514,41.178549217,-8.5956276,5.865,124.1,22.049200163403555,-21.893862756898173,2.6126180296502497,22.049200163403555,-21.893862756898173,2.6126180296502497,32.1919274112499,32.17125704794698,-1.1535285880259665,32.1919274112499,32.17125704794698,-1.1535285880259665
1548779515,41.178551067,-8.595689517,5.71,123.7,27.21689919079011,-27.075827971945717,2.7674484792399805,27.21689919079011,-27.075827971945717,2.7674484792399805,27.00775919015242,26.989290305823786,-0.9986981384362116,27.00775919015242,26.989290305823786,-0.9986981384362116
1548779515,41.178551067,-8.595689517,5.71,123.7,27.21689919079011,-27.075827971945717,2.7674484792399805,27.21689919079011,-27.075827971945717,2.7674484792399805,27.00775919015242,26.989290305823786,-0.9986981384362116,27.00775919015242,26.989290305823786,-0.9986981384362116
1548779516,41.178557067,-8.595758867,5.659,123.2,33.042050166812814,-32.87987442215224,3.269601257503315,33.042050166812814,-32.87987442215224,3.269601257503315,21.191056226948188,21.18523890292383,-0.49654536017276807,21.191056226948188,21.18523890292383,-0.49654536017276807
1548779518,41.178571167,-8.595900817,5.505,121.5,44.98061031862401,-44.759962056550116,4.449660105650963,44.98061031862401,-44.759962056550116,4.449660105650963,9.330210341269362,9.305139629668577,0.6835134879753325,9.330210341269362,9.305139629668577,0.6835134879753325
1548779518,41.178571167,-8.595900817,5.505,121.5,44.98061031862401,-44.759962056550116,4.449660105650963,44.98061031862401,-44.759962056550116,4.449660105650963,9.330210341269362,9.305139629668577,0.6835134879753325,9.330210341269362,9.305139629668577,0.6835134879753325
1548779519,41.1785847,-8.595967417,5.402,121.8,50.64247548242831,-50.333846041064845,5.582265284546925,50.64247548242831,-50.333846041064845,5.582265284546925,4.149756252108495,3.7312444743291686,1.8161186668719813,4.149756252108495,3.7312444743291686,1.8161186668719813
1548779520,41.17858565,-8.59603095,5.2989999999999995,121.3,55.93834796272301,-55.65105482464524,5.661772770059623,55.93834796272301,-55.65105482464524,5.661772770059623,2.471575339152197,-1.5859650934626652,1.8956261523847382,2.471575339152197,-1.5859650934626652,1.8956261523847382
1548779521,41.17858375,-8.596090167,5.196000000000001,122.0,60.856377368042274,-60.60705103883809,5.502757797881023,60.856377368042274,-60.60705103883809,5.502757797881023,6.768535231550724,-6.541959739342274,1.7366111802060233,6.768535231550724,-6.541959739342274,1.7366111802060233
1548779522,41.178581617,-8.596141017,5.093,120.4,65.0809799606358,-64.86279601898207,5.3242425629742,65.0809799606358,-64.86279601898207,5.3242425629742,10.9095410215842,-10.797702958842992,1.558095945299078,10.9095410215842,-10.797702958842992,1.558095945299078
1548779523,41.1785929,-8.596200817,5.35,121.1,70.14825508230618,-69.86757123542021,6.268540384048368,70.14825508230618,-69.86757123542021,6.268540384048368,15.999396844737035,-15.80248748887056,2.502393766373963,15.999396844737035,-15.80248748887056,2.502393766373963
1548779524,41.17862245,-8.596234033,4.939,120.4,73.17156113443235,-72.64745459246437,8.74164079327925,73.17156113443235,-72.64745459246437,8.74164079327925,19.2369765943862,-18.58239523796587,4.975494175607537,19.2369765943862,-18.58239523796587,4.975494175607537
1548779526,41.17868120000001,-8.596213133,4.527,119.8,72.20198779610043,-70.89822731318766,13.658546076517212,72.20198779610043,-70.89822731318766,13.658546076517212,19.52478564785063,-16.833216453844408,9.892399458854369,19.52478564785063,-16.833216453844408,9.892399458854369
1548779526,41.17868120000001,-8.596213133,4.527,119.8,72.20198779610043,-70.89822731318766,13.658546076517212,72.20198779610043,-70.89822731318766,13.658546076517212,19.52478564785063,-16.833216453844408,9.892399458854369,19.52478564785063,-16.833216453844408,9.892399458854369
1548779528,41.178758867,-8.596166867,4.99,119.6,69.99199686652881,-67.02605527583522,20.158646244254406,69.99199686652881,-67.02605527583522,20.158646244254406,20.89748503090862,-12.961108526746727,16.39249962661048,20.89748503090862,-12.961108526746727,16.39249962661048
1548779528,41.178758867,-8.596166867,4.99,119.6,69.99199686652881,-67.02605527583522,20.158646244254406,69.99199686652881,-67.02605527583522,20.158646244254406,20.89748503090862,-12.961108526746727,16.39249962661048,20.89748503090862,-12.961108526746727,16.39249962661048
1548779529,41.178788783,-8.596166567000001,4.1160000000000005,119.0,70.72994089834954,-67.00091711268266,22.662371596727223,70.72994089834954,-67.00091711268266,22.662371596727223,22.89995335040705,-12.93599505780996,18.89622497909276,22.89995335040705,-12.93599505780996,18.89622497909276
1548779530,41.178799866999995,-8.5961944,2.315,119.0,73.23387091590796,-69.33030007893518,23.590011759247226,73.23387091590796,-69.33030007893518,23.590011759247226,25.020362056753545,-15.26538717339837,19.82386514161658,25.020362056753545,-15.26538717339837,19.82386514161658
1548779531,41.178804967,-8.596206983,1.646,119.4,74.36835156894026,-70.38338871472453,24.016840002636783,74.36835156894026,-70.38338871472453,24.016840002636783,26.007390420204498,-16.318480019005797,20.250693385007946,26.007390420204498,-16.318480019005797,20.250693385007946
1548779532,41.178771717,-8.596184082999999,2.0580000000000003,119.8,71.68415720414247,-68.46688104312707,21.23408664275374,71.68415720414247,-68.46688104312707,21.23408664275374,22.639470104572236,-14.401944901107349,17.467940025113727,22.639470104572236,-14.401944901107349,17.467940025113727
1548779533,41.178724816999996,-8.596179517000001,3.0869999999999997,119.0,70.25064385422986,-68.08479280153627,17.308937396721365,70.25064385422986,-68.08479280153627,17.308937396721365,19.492638685557914,-14.019817945842853,13.542790779068136,19.492638685557914,-14.019817945842853,13.542790779068136
1548779534,41.178682433,-8.596180383,3.807,119.5,69.53284524757116,-68.15731410197489,13.76173827051629,69.53284524757116,-68.15731410197489,13.76173827051629,17.277304592620414,-14.092304260382162,9.995591652853683,17.277304592620414,-14.092304260382162,9.995591652853683
1548779535,41.1786411,-8.596185917,4.064,119.1,69.38965713947536,-68.62050874382034,10.302497160890086,69.38965713947536,-68.62050874382034,10.302497160890086,15.955741478378215,-14.555464783909526,6.5363505432206805,15.955741478378215,-14.555464783909526,6.5363505432206805
1548779536,41.178598767,-8.5961787,4.218,118.9,68.3516503210121,-68.0165474071469,6.759561795915658,68.3516503210121,-68.0165474071469,6.759561795915658,14.268991349211388,-13.951468503485982,2.9934151782416913,14.268991349211388,-13.951468503485982,2.9934151782416913
1548779537,41.178558367,-8.596163183,4.321000000000001,119.1,66.8034406080957,-66.71793866912236,3.378401020163059,66.8034406080957,-66.71793866912236,3.378401020163059,12.658765803627439,-12.652826417325313,-0.38774559751299253,12.658765803627439,-12.652826417325313,-0.38774559751299253
1548779539,41.178493283,-8.596098117,4.321000000000001,118.1,61.30738562881096,-61.272487799331024,-2.068619899396595,61.30738562881096,-61.272487799331024,-2.068619899396595,9.273075697553312,-7.207321824043572,-5.834766517071351,9.273075697553312,-7.207321824043572,-5.834766517071351
1548779539,41.178493283,-8.596098117,4.321000000000001,118.1,61.30738562881096,-61.272487799331024,-2.068619899396595,61.30738562881096,-61.272487799331024,-2.068619899396595,9.273075697553312,-7.207321824043572,-5.834766517071351,9.273075697553312,-7.207321824043572,-5.834766517071351
1548779540,41.178471267,-8.596052017,4.321000000000001,118.2,57.54734105322697,-57.41429633731703,-3.9111878472399524,57.54734105322697,-57.41429633731703,-3.9111878472399524,8.376037322688038,-3.349112188956713,-7.677334464912968,8.376037322688038,-3.349112188956713,-7.677334464912968
1548779541,41.178456467,-8.59599955,4.373,118.7,53.272702441883325,-53.023227797298794,-5.149833073140658,53.272702441883325,-53.023227797298794,-5.149833073140658,8.976658096260694,1.041968567704177,-8.915979690812138,8.976658096260694,1.041968567704177,-8.915979690812138
1548779542,41.178453517,-8.595938333,4.476,119.7,48.20287515047031,-47.899841214891715,-5.396725228898818,48.20287515047031,-47.899841214891715,-5.396725228898818,11.043993439511935,6.165357585209139,-9.162871846569953,11.043993439511935,6.165357585209139,-9.162871846569953
1548779544,41.178511983,-8.595765867,5.093,120.5,33.469529366727755,-33.46574233875723,-0.5035758447180209,33.469529366727755,-33.46574233875723,-0.5035758447180209,21.037248337420262,20.599408200809172,-4.269722462393736,21.037248337420262,20.599408200809172,-4.269722462393736
1548779545,41.178508733,-8.595708199999999,5.144,120.7,28.649964208640622,-28.63946661392541,-0.7755754477423379,28.649964208640622,-28.63946661392541,-0.7755754477423379,25.828128914223687,25.425686608350198,-4.541722065417921,25.828128914223687,25.425686608350198,-4.541722065417921
1548779546,41.17851635,-8.59564375,5.042,119.7,23.245912294805873,-23.245502416693142,-0.13809209135740436,23.245912294805873,-23.245502416693142,-0.13809209135740436,31.065944241313304,30.819644518147374,-3.904238709033277,31.065944241313304,30.819644518147374,-3.904238709033277
1548779546,41.17851635,-8.59564375,5.042,119.7,23.245912294805873,-23.245502416693142,-0.13809209135740436,23.245912294805873,-23.245502416693142,-0.13809209135740436,31.065944241313304,30.819644518147374,-3.904238709033277,31.065944241313304,30.819644518147374,-3.904238709033277
1548779547,41.178519333000004,-8.595595967000001,4.99,120.0,19.246761728596056,-19.24643820275224,0.11156166982672656,19.246761728596056,-19.24643820275224,0.11156166982672656,35.00996271323406,34.81870626977223,-3.654584947849238,35.00996271323406,34.81870626977223,-3.654584947849238
1548779548,41.17851675,-8.5955284,5.144,120.6,13.592012089087728,-13.591609610751528,-0.104615220495962,13.592012089087728,-13.591609610751528,-0.104615220495962,40.658195204517455,40.47353699388878,-3.8707618381718474,40.658195204517455,40.47353699388878,-3.8707618381718474
1548779549,41.178516483,-8.595467817000001,5.042,120.3,8.522232124643912,-8.521286461827449,-0.12696103167665343,8.522232124643912,-8.521286461827449,-0.12696103167665343,45.70993361198619,45.54386036318672,-3.8931076493525305,45.70993361198619,45.54386036318672,-3.8931076493525305
1548779550,41.178507133000004,-8.595407167000001,5.144,120.7,3.563374496807561,-3.4453563732540418,-0.9094829493998166,3.563374496807561,-3.4453563732540418,-0.9094829493998166,50.8352563974864,50.61979816966687,-4.67562956707533,50.8352563974864,50.61979816966687,-4.67562956707533
1548779551,41.178502267,-8.595340217,5.35,121.2,2.527850920923119,2.1578358872107763,-1.3167291599781459,2.527850920923119,2.1578358872107763,-1.3167291599781459,56.452261244936864,56.22299444672091,-5.082875777653422,56.452261244936864,56.22299444672091,-5.082875777653422
1548779552,41.178485833,-8.595271882999999,5.247000000000001,123.6,8.324208436809762,7.876860379220754,-2.692126879782959,8.324208436809762,7.876860379220754,-2.692126879782959,62.27776623266354,61.94203250408332,-6.458273497457198,62.27776623266354,61.94203250408332,-6.458273497457198
1548779553,41.178492317,-8.595219983,4.887,124.0,12.40807830297089,12.220485227091087,-2.1494665724817583,12.40807830297089,12.220485227091087,-2.1494665724817583,66.54906008976093,66.28565199971355,-5.915613190156452,66.54906008976093,66.28565199971355,-5.915613190156452
1548779554,41.178509033000005,-8.595165683,4.784,124.5,16.781755311650542,16.764967876901594,-0.7504677912112275,16.781755311650542,16.764967876901594,-0.7504677912112275,70.97395079782648,70.83012085129887,-4.516614408886824,70.97395079782648,70.83012085129887,-4.516614408886824
1548779555,41.178494483,-8.595110367,4.836,126.1,21.48482702773804,21.39448966037012,-1.9681892514614197,21.48482702773804,21.39448966037012,-1.9681892514614197,75.67718368423456,75.45965464497151,-5.734335869136252,75.67718368423456,75.45965464497151,-5.734335869136252
1548779556,41.178496433,-8.595056117,4.784,124.8,25.9975220467293,25.934791056074893,-1.8049894526398127,25.9975220467293,25.934791056074893,-1.8049894526398127,80.19366409902103,79.99995443099556,-5.571136070314763,80.19366409902103,79.99995443099556,-5.571136070314763
1548779558,41.178492999999996,-8.594939333,4.939,124.5,35.76994181288879,35.70870320583454,-2.0923047946128355,35.76994181288879,35.70870320583454,-2.0923047946128355,89.9647734909165,89.77386941437136,-5.858451412287573,89.9647734909165,89.77386941437136,-5.858451412287573
1548779558,41.178492999999996,-8.594939333,4.939,124.5,35.76994181288879,35.70870320583454,-2.0923047946128355,35.76994181288879,35.70870320583454,-2.0923047946128355,89.9647734909165,89.77386941437136,-5.858451412287573,89.9647734909165,89.77386941437136,-5.858451412287573
1548779559,41.178499167,-8.594880433,4.99,124.2,40.66871952084498,40.63817041614469,-1.576174973506148,40.66871952084498,40.63817041614469,-1.576174973506148,94.8538489619814,94.70333153406656,-5.342321591181258,94.8538489619814,94.70333153406656,-5.342321591181258
1548779560,41.178492,-8.594815233,4.99,126.5,46.14623019143004,46.09490689173997,-2.17599700279443,46.14623019143004,46.09490689173997,-2.17599700279443,100.33612811355046,100.16007392554415,-5.942143620469103,100.33612811355046,100.16007392554415,-5.942143620469103
1548779561,41.1784935,-8.594755217000001,5.042,127.2,51.15887570518785,51.11777733821375,-2.0504586904065367,51.15887570518785,51.11777733821375,-2.0504586904065367,105.34359346512841,105.18294313375038,-5.816605308081307,105.34359346512841,105.18294313375038,-5.816605308081307
1548779562,41.178497066999995,-8.59469525,5.247000000000001,127.7,56.16386664096188,56.13654486525153,-1.7519285963287736,56.16386664096188,56.13654486525153,-1.7519285963287736,110.33971774744008,110.2017077163148,-5.518075214003763,110.33971774744008,110.2017077163148,-5.518075214003763
1548779563,41.178522733,-8.59463985,5.144,129.1,60.774362180880836,60.773069072308104,0.396115054159439,60.774362180880836,60.773069072308104,0.396115054159439,114.8876131288837,114.83821073733604,-3.3700315635166147,114.8876131288837,114.83821073733604,-3.3700315635166147
1548779565,41.178516367,-8.594503517,5.196000000000001,128.0,72.1832091509863,72.1830806680952,-0.13666932451260047,72.1832091509863,72.1830806680952,-0.13666932451260047,126.30849374995964,126.24822758765076,-3.9028159421884734,126.30849374995964,126.24822758765076,-3.9028159421884734
1548779565,41.178516367,-8.594503517,5.196000000000001,128.0,72.1832091509863,72.1830806680952,-0.13666932451260047,72.1832091509863,72.1830806680952,-0.13666932451260047,126.30849374995964,126.24822758765076,-3.9028159421884734,126.30849374995964,126.24822758765076,-3.9028159421884734
1548779566,41.178515317,-8.5944296,4.99,125.7,78.36967672006962,78.36935663789185,-0.22454611214279246,78.36967672006962,78.36935663789185,-0.22454611214279246,132.49456902849843,132.43450442400606,-3.9906927298186305,132.49456902849843,132.43450442400606,-3.9906927298186305
1548779567,41.178494867,-8.594369933,5.144,125.7,83.38550793207632,83.36304392430138,-1.93605144482,83.38550793207632,83.36304392430138,-1.93605144482,137.5463846593684,137.4282085906771,-5.702198062494856,137.5463846593684,137.4282085906771,-5.702198062494856
1548779568,41.178475567,-8.594306317000001,5.196000000000001,126.3,88.75827895466976,88.68723339384063,-3.551311246256903,88.75827895466976,88.68723339384063,-3.551311246256903,142.93974145447746,142.75241399119093,-7.317457863930313,142.93974145447746,142.75241399119093,-7.317457863930313
1548779569,41.178460267,-8.59424885,5.144,126.6,93.62152310209102,93.49679661731022,-4.831802515364129,93.62152310209102,93.49679661731022,-4.831802515364129,147.81214910431325,147.56198984385125,-8.59794913303603,147.81214910431325,147.56198984385125,-8.59794913303603
1548779571,41.178485167,-8.594155983,4.99,127.6,101.30625476748601,101.26900625997357,-2.7478658969788277,101.30625476748601,101.26900625997357,-2.7478658969788277,155.4706108270773,155.3341789326418,-6.514012514653018,155.4706108270773,155.3341789326418,-6.514012514653018
1548779571,41.178485167,-8.594155983,4.99,127.6,101.30625476748601,101.26900625997357,-2.7478658969788277,101.30625476748601,101.26900625997357,-2.7478658969788277,155.4706108270773,155.3341789326418,-6.514012514653018,155.4706108270773,155.3341789326418,-6.514012514653018
