systime,senderId,receiverId,channelFreq,channelBw,isDataReceived,rssiMean,dataRateMean,nBytesReceived
1548781079,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781080,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781080,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781080,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781080,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781081,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781081,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781081,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781081,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781082,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781082,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781082,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781082,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781083,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781083,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781083,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781083,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781084,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781084,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781084,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781084,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781085,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781085,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781085,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781085,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781086,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781086,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781086,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781086,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781087,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781087,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781087,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781087,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781088,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781088,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781088,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781088,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781089,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781089,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781089,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781089,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781090,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781090,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781090,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781090,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781091,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781091,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781091,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781091,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781092,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781092,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781092,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781092,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781093,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781093,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781093,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781093,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781094,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781094,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781094,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781094,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781095,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781095,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781095,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781095,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781096,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781096,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781096,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781096,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781097,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781097,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781097,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781097,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781098,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781098,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781098,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781098,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781099,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781099,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781099,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781099,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781100,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781100,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781100,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781100,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781101,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781101,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781101,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781101,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781102,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781102,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781102,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781102,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781103,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781103,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781103,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781103,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781104,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781104,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781104,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781104,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781105,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781105,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781105,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781105,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781106,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781106,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781106,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781106,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781107,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781107,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781107,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781107,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781108,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781108,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781108,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781108,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781109,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781109,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781109,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781109,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781110,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781110,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781110,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781110,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781111,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781111,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781111,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781111,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781112,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781112,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781112,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781112,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781113,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781113,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781113,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781113,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781114,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781114,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781114,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781114,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781115,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781115,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781115,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781115,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781116,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781116,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781116,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781116,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781117,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781117,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781117,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781117,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781118,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781118,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781118,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781118,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781119,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781119,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781119,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781119,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781120,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781120,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781120,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781120,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781121,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781121,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781121,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781121,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781122,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781122,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781122,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781122,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781123,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781123,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781123,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781123,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781124,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781124,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781124,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781124,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781125,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781125,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781125,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781125,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781126,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781126,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781126,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781126,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781127,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781127,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781127,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781127,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781128,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781128,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781128,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781128,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781129,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781129,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781129,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781129,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781130,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781130,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781130,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781130,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781131,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781131,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781131,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781131,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781132,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781132,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781132,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781132,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781133,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781133,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781133,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781133,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781134,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781134,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781134,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781134,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781135,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781135,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781135,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781135,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781136,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781136,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781136,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781136,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781137,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781137,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781137,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781137,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781138,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781138,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781138,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781138,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781139,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781139,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781139,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781139,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781140,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781140,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781140,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781140,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781141,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781141,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781141,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781141,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781142,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781142,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781142,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781142,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781143,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781143,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781143,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781143,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781144,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781144,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781144,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781144,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781145,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781145,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781145,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781145,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781146,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781146,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781146,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781146,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781147,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781147,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781147,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781147,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781148,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781148,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781148,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781148,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781149,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781149,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781149,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781149,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781150,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781150,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781150,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781150,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781151,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781151,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781151,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781151,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781152,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781152,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781152,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781152,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781153,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781153,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781153,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781153,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781154,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781154,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781154,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781154,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781155,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781155,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781155,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781155,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781156,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781156,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781156,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781156,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781157,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781157,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781157,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781157,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781158,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781158,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781158,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781158,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781159,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781159,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781159,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781159,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781160,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781160,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781160,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781160,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781161,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781161,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781161,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781161,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781162,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781162,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781162,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781162,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781163,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781163,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781163,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781163,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781164,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781164,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781164,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781164,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781165,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781165,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781165,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781165,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781166,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781166,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781166,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781166,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781167,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781167,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781167,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781167,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781168,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781168,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781168,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781168,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781169,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781169,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781169,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781169,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781170,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781170,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781170,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781170,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781171,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781171,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781171,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781171,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781172,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781172,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781172,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781172,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781173,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781173,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781173,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781173,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781174,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781174,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781174,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781174,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781175,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781175,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781175,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781175,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781176,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781176,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781176,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781176,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781177,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781177,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781177,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781177,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781178,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781178,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781178,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781178,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781179,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781179,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781179,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781179,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781180,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781180,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781180,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781180,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781181,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781181,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781181,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781181,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781182,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781182,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781182,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781182,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781183,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781183,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781183,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781183,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781184,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781184,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781184,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781184,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781185,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781185,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781185,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781185,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781186,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781186,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781186,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781186,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781187,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781187,ap2,m1,5190,40,0,-100.000000,0.000000,0
1548781187,ap4,w1,5230,40,0,-100.000000,0.000000,0
1548781187,ap1,w2,2437,20,0,-100.000000,0.000000,0
1548781188,ap3,w3,2462,20,0,-100.000000,0.000000,0
1548781188,ap2,m1,5190,40,0,-100.000000,0.000000,0
