,timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,id,mac-addr
4352,16,32860,1318785,4800,0,2234,0,0,0,m1,24:05:0f:61:51:14
4353,0,27847,1312106,5286,0,5570,0,0,0,m1,24:05:0f:61:51:14
4354,0,30180,1333249,4782,0,414,0,0,0,m1,24:05:0f:61:51:14
4355,16,119113,5305738,19107,0,8273,0,0,0,m1,24:05:0f:61:51:14
4356,0,27943,1339024,4228,0,40,0,0,0,m1,24:05:0f:61:51:14
4357,16,32955,1319661,4800,0,2235,0,0,0,m1,24:05:0f:61:51:14
4358,0,27936,1312925,5295,0,5583,0,0,0,m1,24:05:0f:61:51:14
4359,0,30278,1334127,4782,0,414,0,0,0,m1,24:05:0f:61:51:14
4360,16,119545,5309015,19115,0,8296,0,0,0,m1,24:05:0f:61:51:14
4361,0,28048,1339874,4237,0,40,0,0,0,m1,24:05:0f:61:51:14
4362,16,33086,1320494,4800,0,2236,0,0,0,m1,24:05:0f:61:51:14
4363,0,28023,1313685,5295,0,5605,0,0,0,m1,24:05:0f:61:51:14
4364,0,30388,1334960,4782,0,414,0,0,0,m1,24:05:0f:61:51:14
4365,16,119629,5312745,19181,0,8312,0,0,0,m1,24:05:0f:61:51:14
4366,0,28059,1340826,4262,0,40,0,0,0,m1,24:05:0f:61:51:14
4367,16,33117,1321398,4839,0,2237,0,0,0,m1,24:05:0f:61:51:14
4368,0,28032,1314620,5297,0,5618,0,0,0,m1,24:05:0f:61:51:14
4369,0,30420,1335900,4782,0,416,0,0,0,m1,24:05:0f:61:51:14
4370,16,119769,5316450,19189,0,8323,0,0,0,m1,24:05:0f:61:51:14
4371,0,28084,1341777,4270,0,40,0,0,0,m1,24:05:0f:61:51:14
4372,16,33159,1322329,4839,0,2237,0,0,0,m1,24:05:0f:61:51:14
4373,0,28051,1315522,5297,0,5628,0,0,0,m1,24:05:0f:61:51:14
4374,0,30474,1336820,4782,0,417,0,0,0,m1,24:05:0f:61:51:14
4375,16,119948,5320068,19196,0,8341,0,0,0,m1,24:05:0f:61:51:14
4376,0,28126,1342690,4275,0,40,0,0,0,m1,24:05:0f:61:51:14
4377,16,33206,1323248,4839,0,2238,0,0,0,m1,24:05:0f:61:51:14
4378,0,28087,1316391,5300,0,5645,0,0,0,m1,24:05:0f:61:51:14
4379,0,30526,1337737,4782,0,417,0,0,0,m1,24:05:0f:61:51:14
4380,16,120463,5323248,19219,0,8366,0,0,0,m1,24:05:0f:61:51:14
4381,0,28248,1343508,4294,0,40,0,0,0,m1,24:05:0f:61:51:14
4382,16,33344,1324056,4839,0,2239,0,0,0,m1,24:05:0f:61:51:14
4383,0,28208,1317131,5303,0,5668,0,0,0,m1,24:05:0f:61:51:14
4384,0,30662,1338551,4782,0,418,0,0,0,m1,24:05:0f:61:51:14
4385,16,120995,5326434,19226,0,8394,0,0,0,m1,24:05:0f:61:51:14
4386,0,28367,1344352,4294,0,40,0,0,0,m1,24:05:0f:61:51:14
4387,16,33497,1324855,4839,0,2239,0,0,0,m1,24:05:0f:61:51:14
4388,0,28329,1317858,5303,0,5694,0,0,0,m1,24:05:0f:61:51:14
4389,0,30800,1339368,4789,0,420,0,0,0,m1,24:05:0f:61:51:14
4390,16,121175,5330029,19294,0,8412,0,0,0,m1,24:05:0f:61:51:14
4391,0,28409,1345240,4342,0,40,0,0,0,m1,24:05:0f:61:51:14
4392,16,33541,1325768,4846,0,2240,0,0,0,m1,24:05:0f:61:51:14
4393,0,28364,1318741,5308,0,5711,0,0,0,m1,24:05:0f:61:51:14
4394,0,30859,1340279,4796,0,420,0,0,0,m1,24:05:0f:61:51:14
4395,16,121302,5333681,19302,0,8422,0,0,0,m1,24:05:0f:61:51:14
4396,0,28438,1346162,4342,0,40,0,0,0,m1,24:05:0f:61:51:14
4397,16,33577,1326679,4851,0,2241,0,0,0,m1,24:05:0f:61:51:14
4398,0,28383,1319647,5308,0,5719,0,0,0,m1,24:05:0f:61:51:14
4399,0,30902,1341191,4801,0,421,0,0,0,m1,24:05:0f:61:51:14
4400,16,121600,5337141,19308,0,8435,0,0,0,m1,24:05:0f:61:51:14
4401,0,28503,1347064,4342,0,40,0,0,0,m1,24:05:0f:61:51:14
4402,16,33656,1327538,4851,0,2241,0,0,0,m1,24:05:0f:61:51:14
4403,0,28446,1320470,5308,0,5730,0,0,0,m1,24:05:0f:61:51:14
4404,0,30994,1342068,4806,0,422,0,0,0,m1,24:05:0f:61:51:14
4405,16,122059,5340435,19316,0,8446,0,0,0,m1,24:05:0f:61:51:14
4406,0,28654,1347880,4346,0,40,0,0,0,m1,24:05:0f:61:51:14
4407,16,33758,1328396,4855,0,2242,0,0,0,m1,24:05:0f:61:51:14
4408,0,28575,1321207,5308,0,5740,0,0,0,m1,24:05:0f:61:51:14
4409,0,31070,1342951,4806,0,423,0,0,0,m1,24:05:0f:61:51:14
4410,16,122407,5343846,19322,0,8460,0,0,0,m1,24:05:0f:61:51:14
4411,0,28740,1348760,4346,0,40,0,0,0,m1,24:05:0f:61:51:14
4412,16,33851,1329255,4858,0,2242,0,0,0,m1,24:05:0f:61:51:14
4413,0,28648,1322020,5308,0,5754,0,0,0,m1,24:05:0f:61:51:14
4414,0,31167,1343809,4809,0,423,0,0,0,m1,24:05:0f:61:51:14
4415,16,122566,5347507,19331,0,8476,0,0,0,m1,24:05:0f:61:51:14
4416,0,28779,1349699,4346,0,40,0,0,0,m1,24:05:0f:61:51:14
4417,16,33893,1330162,4867,0,2242,0,0,0,m1,24:05:0f:61:51:14
4418,0,28683,1322913,5308,0,5768,0,0,0,m1,24:05:0f:61:51:14
4419,0,31210,1344733,4809,0,425,0,0,0,m1,24:05:0f:61:51:14
4420,16,122824,5350953,19384,0,8487,0,0,0,m1,24:05:0f:61:51:14
4421,0,28832,1350606,4346,0,40,0,0,0,m1,24:05:0f:61:51:14
4422,16,33978,1331023,4874,0,2243,0,0,0,m1,24:05:0f:61:51:14
4423,0,28724,1323762,5308,0,5776,0,0,0,m1,24:05:0f:61:51:14
4424,0,31288,1345561,4855,0,427,0,0,0,m1,24:05:0f:61:51:14
4425,16,123260,5354263,19410,0,8496,0,0,0,m1,24:05:0f:61:51:14
4426,0,28966,1351448,4346,0,40,0,0,0,m1,24:05:0f:61:51:14
4427,16,34082,1331858,4896,0,2245,0,0,0,m1,24:05:0f:61:51:14
4428,0,28814,1324531,5308,0,5783,0,0,0,m1,24:05:0f:61:51:14
4429,0,31397,1346426,4859,0,427,0,0,0,m1,24:05:0f:61:51:14
4430,16,123582,5357670,19419,0,8508,0,0,0,m1,24:05:0f:61:51:14
4431,0,29056,1352317,4346,0,40,0,0,0,m1,24:05:0f:61:51:14
4432,16,34176,1332713,4900,0,2245,0,0,0,m1,24:05:0f:61:51:14
4433,0,28873,1325356,5308,0,5794,0,0,0,m1,24:05:0f:61:51:14
4434,0,31475,1347282,4864,0,428,0,0,0,m1,24:05:0f:61:51:14
4435,16,123792,5361174,19540,0,8523,0,0,0,m1,24:05:0f:61:51:14
4436,0,29093,1353267,4346,0,40,0,0,0,m1,24:05:0f:61:51:14
4437,16,34240,1333584,4935,0,2246,0,0,0,m1,24:05:0f:61:51:14
4438,0,28910,1326233,5320,0,5806,0,0,0,m1,24:05:0f:61:51:14
4439,0,31548,1348088,4939,0,429,0,0,0,m1,24:05:0f:61:51:14
4440,16,123901,5364922,19550,0,8530,0,0,0,m1,24:05:0f:61:51:14
4441,0,29120,1354219,4350,0,40,0,0,0,m1,24:05:0f:61:51:14
4442,16,34273,1334527,4935,0,2246,0,0,0,m1,24:05:0f:61:51:14
4443,0,28920,1327158,5324,0,5813,0,0,0,m1,24:05:0f:61:51:14
4444,0,31586,1349016,4939,0,429,0,0,0,m1,24:05:0f:61:51:14
4445,16,124022,5368651,19557,0,8538,0,0,0,m1,24:05:0f:61:51:14
4446,0,29146,1355177,4350,0,41,0,0,0,m1,24:05:0f:61:51:14
4447,16,34319,1335426,4941,0,2247,0,0,0,m1,24:05:0f:61:51:14
4448,0,28930,1328100,5324,0,5819,0,0,0,m1,24:05:0f:61:51:14
4449,0,31626,1349947,4939,0,430,0,0,0,m1,24:05:0f:61:51:14
4450,16,124447,5371934,19579,0,8557,0,0,0,m1,24:05:0f:61:51:14
4451,0,29252,1356038,4350,0,41,0,0,0,m1,24:05:0f:61:51:14
4452,16,34426,1336257,4941,0,2250,0,0,0,m1,24:05:0f:61:51:14
4453,0,29033,1328872,5325,0,5835,0,0,0,m1,24:05:0f:61:51:14
4454,0,31734,1350765,4962,0,431,0,0,0,m1,24:05:0f:61:51:14
4455,16,124917,5375189,19585,0,8576,0,0,0,m1,24:05:0f:61:51:14
4456,0,29374,1356882,4350,0,41,0,0,0,m1,24:05:0f:61:51:14
4457,16,34539,1337104,4941,0,2250,0,0,0,m1,24:05:0f:61:51:14
4458,0,29154,1329616,5330,0,5853,0,0,0,m1,24:05:0f:61:51:14
4459,0,31849,1351586,4962,0,431,0,0,0,m1,24:05:0f:61:51:14
4460,16,125332,5378487,19637,0,8590,0,0,0,m1,24:05:0f:61:51:14
4461,0,29467,1357703,4391,0,42,0,0,0,m1,24:05:0f:61:51:14
4462,16,34667,1337938,4946,0,2250,0,0,0,m1,24:05:0f:61:51:14
4463,0,29246,1330400,5337,0,5866,0,0,0,m1,24:05:0f:61:51:14
4464,0,31950,1352444,4962,0,432,0,0,0,m1,24:05:0f:61:51:14
4465,16,125845,5381728,19647,0,8608,0,0,0,m1,24:05:0f:61:51:14
4466,0,29612,1358527,4391,0,42,0,0,0,m1,24:05:0f:61:51:14
4467,16,34800,1338769,4949,0,2251,0,0,0,m1,24:05:0f:61:51:14
4468,0,29374,1331143,5337,0,5881,0,0,0,m1,24:05:0f:61:51:14
4469,0,32058,1353288,4968,0,433,0,0,0,m1,24:05:0f:61:51:14
4470,16,126035,5385339,19657,0,8623,0,0,0,m1,24:05:0f:61:51:14
4471,0,29660,1359453,4391,0,42,0,0,0,m1,24:05:0f:61:51:14
4472,16,34844,1339690,4949,0,2251,0,0,0,m1,24:05:0f:61:51:14
4473,0,29418,1331998,5337,0,5894,0,0,0,m1,24:05:0f:61:51:14
4474,0,32112,1354196,4978,0,435,0,0,0,m1,24:05:0f:61:51:14
4475,16,126135,5389044,19666,0,8630,0,0,0,m1,24:05:0f:61:51:14
4476,0,29678,1360407,4391,0,42,0,0,0,m1,24:05:0f:61:51:14
4477,16,34874,1340617,4953,0,2252,0,0,0,m1,24:05:0f:61:51:14
4478,0,29435,1332912,5342,0,5899,0,0,0,m1,24:05:0f:61:51:14
4479,0,32147,1355106,4978,0,436,0,0,0,m1,24:05:0f:61:51:14
4480,16,126246,5392827,19674,0,8632,0,0,0,m1,24:05:0f:61:51:14
4481,0,29708,1361352,4395,0,42,0,0,0,m1,24:05:0f:61:51:14
4482,16,34900,1341573,4953,0,2252,0,0,0,m1,24:05:0f:61:51:14
4483,0,29459,1333847,5342,0,5902,0,0,0,m1,24:05:0f:61:51:14
4484,0,32178,1356054,4982,0,436,0,0,0,m1,24:05:0f:61:51:14
4485,16,126724,5396063,19682,0,8649,0,0,0,m1,24:05:0f:61:51:14
4486,0,29825,1362187,4395,0,42,0,0,0,m1,24:05:0f:61:51:14
4487,16,35034,1342400,4953,0,2253,0,0,0,m1,24:05:0f:61:51:14
4488,0,29568,1334595,5342,0,5916,0,0,0,m1,24:05:0f:61:51:14
4489,0,32296,1356879,4991,0,438,0,0,0,m1,24:05:0f:61:51:14
4490,16,127208,5399236,19724,0,8679,0,0,0,m1,24:05:0f:61:51:14
4491,0,29959,1363008,4398,0,42,0,0,0,m1,24:05:0f:61:51:14
4492,16,35148,1343233,4953,0,2255,0,0,0,m1,24:05:0f:61:51:14
4493,0,29688,1335305,5345,0,5942,0,0,0,m1,24:05:0f:61:51:14
4494,0,32412,1357687,5027,0,439,0,0,0,m1,24:05:0f:61:51:14
4495,16,127398,5402861,19734,0,8692,0,0,0,m1,24:05:0f:61:51:14
4496,0,30006,1363923,4403,0,42,0,0,0,m1,24:05:0f:61:51:14
4497,16,35204,1344145,4953,0,2256,0,0,0,m1,24:05:0f:61:51:14
4498,0,29726,1336179,5350,0,5954,0,0,0,m1,24:05:0f:61:51:14
4499,0,32461,1358612,5027,0,439,0,0,0,m1,24:05:0f:61:51:14
4500,16,127469,5406635,19741,0,8707,0,0,0,m1,24:05:0f:61:51:14
4501,0,30018,1364857,4403,0,42,0,0,0,m1,24:05:0f:61:51:14
4502,16,35228,1345084,4953,0,2257,0,0,0,m1,24:05:0f:61:51:14
4503,0,29736,1337125,5357,0,5968,0,0,0,m1,24:05:0f:61:51:14
4504,0,32486,1359568,5027,0,439,0,0,0,m1,24:05:0f:61:51:14
4505,16,127582,5410411,19748,0,8713,0,0,0,m1,24:05:0f:61:51:14
4506,0,30035,1365832,4403,0,42,0,0,0,m1,24:05:0f:61:51:14
4507,16,35264,1346006,4954,0,2257,0,0,0,m1,24:05:0f:61:51:14
4508,0,29748,1338069,5363,0,5974,0,0,0,m1,24:05:0f:61:51:14
4509,0,32534,1360503,5027,0,440,0,0,0,m1,24:05:0f:61:51:14
4510,16,128029,5413736,19756,0,8737,0,0,0,m1,24:05:0f:61:51:14
4511,0,30145,1366681,4411,0,42,0,0,0,m1,24:05:0f:61:51:14
4512,16,35389,1346851,4954,0,2258,0,0,0,m1,24:05:0f:61:51:14
4513,0,29849,1338851,5363,0,5995,0,0,0,m1,24:05:0f:61:51:14
4514,0,32644,1361351,5027,0,441,0,0,0,m1,24:05:0f:61:51:14
4515,16,128387,5417105,19791,0,8758,0,0,0,m1,24:05:0f:61:51:14
4516,0,30226,1367574,4411,0,42,0,0,0,m1,24:05:0f:61:51:14
4517,16,35484,1347687,4982,0,2258,0,0,0,m1,24:05:0f:61:51:14
4518,0,29926,1339645,5371,0,6014,0,0,0,m1,24:05:0f:61:51:14
4519,0,32749,1362197,5027,0,443,0,0,0,m1,24:05:0f:61:51:14
4520,16,128454,5420889,19805,0,8763,0,0,0,m1,24:05:0f:61:51:14
4521,0,30236,1368541,4415,0,42,0,0,0,m1,24:05:0f:61:51:14
