systime,senderId,receiverId,channelFreq,channelBw,rssiMean,dataRateMean,nBytesReceived
1548782120,ap4,w1,5230,40,-56.892252,94.115920,7204060
1548782120,ap1,w2,2437,20,-65.516854,38.027390,507653
1548782121,ap3,w3,2462,20,-50.081395,63.774487,2288206
1548782121,ap2,m1,5190,40,-61.347587,97.134850,4704150
1548782121,ap4,w1,5230,40,-57.429450,97.339806,8910860
1548782121,ap1,w2,2437,20,-60.535948,39.182986,876890
1548782122,ap3,w3,2462,20,-47.731707,68.077864,2741978
1548782122,ap2,m1,5190,40,-62.228489,79.890057,3017780
1548782122,ap4,w1,5230,40,-57.616133,79.740704,5038480
1548782122,ap1,w2,2437,20,-61.222222,39.571284,555826
1548782123,ap3,w3,2462,20,-47.322581,62.576843,2328595
1548782123,ap2,m1,5190,40,-65.517997,50.324726,2791895
1548782123,ap4,w1,5230,40,-58.411962,88.750193,5610245
1548782123,ap1,w2,2437,20,-62.859813,42.418519,616370
1548782124,ap3,w3,2462,20,-55.000000,57.346135,1727656
1548782124,ap2,m1,5190,40,-67.668293,34.125366,1502755
1548782124,ap4,w1,5230,40,-60.397466,101.727561,6821645
1548782124,ap1,w2,2437,20,-71.844156,24.627793,133640
1548782125,ap3,w3,2462,20,-62.735849,45.231406,712718
1548782125,ap2,m1,5190,40,-74.370370,9.092593,200405
1548782125,ap4,w1,5230,40,-65.486435,74.884543,4597510
1548782125,ap1,w2,2437,20,-78.250000,15.736860,27173
1548782126,ap3,w3,2462,20,-67.500000,39.311114,941781
1548782126,ap2,m1,5190,40,-77.777778,11.229167,428800
1548782126,ap4,w1,5230,40,-68.868665,61.895075,4059950
1548782126,ap1,w2,2437,20,-83.000000,6.861110,3144
1548782127,ap3,w3,2462,20,-68.573529,50.542114,544312
1548782127,ap2,m1,5190,40,-78.296296,6.500000,241710
1548782127,ap4,w1,5230,40,-71.887982,56.099036,3927760
1548782127,ap1,w2,2437,20,-100.000000,0.000000,0
1548782128,ap3,w3,2462,20,-72.923077,46.405814,790863
1548782128,ap2,m1,5190,40,-78.918919,6.500000,170565
1548782128,ap4,w1,5230,40,-73.789731,39.556846,2395740
1548782128,ap1,w2,2437,20,-86.000000,5.500000,1574
1548782129,ap3,w3,2462,20,-75.432692,43.444745,1264426
1548782129,ap2,m1,5190,40,-79.818182,6.500000,50635
1548782129,ap4,w1,5230,40,-76.710667,36.823000,2218260
1548782129,ap1,w2,2437,20,-100.000000,0.000000,0
1548782130,ap3,w3,2462,20,-74.964286,42.022049,604224
1548782130,ap2,m1,5190,40,-80.173913,6.500000,35085
1548782130,ap4,w1,5230,40,-75.347518,35.550290,2288725
1548782130,ap1,w2,2437,20,-100.000000,0.000000,0
1548782131,ap3,w3,2462,20,-67.053097,56.924192,1425861
1548782131,ap2,m1,5190,40,-76.738462,6.500000,98355
1548782131,ap4,w1,5230,40,-69.204110,34.773288,2163540
1548782131,ap1,w2,2437,20,-100.000000,0.000000,0
1548782132,ap3,w3,2462,20,-66.216867,58.583349,1403144
1548782132,ap2,m1,5190,40,-75.477273,6.500000,268920
1548782132,ap4,w1,5230,40,-69.182448,43.777829,3189095
1548782132,ap1,w2,2437,20,-100.000000,0.000000,0
1548782133,ap3,w3,2462,20,-63.962963,65.627852,1845932
1548782133,ap2,m1,5190,40,-72.166667,6.500000,335200
1548782133,ap4,w1,5230,40,-63.248689,73.025945,5315525
1548782133,ap1,w2,2437,20,-100.000000,0.000000,0
1548782134,ap3,w3,2462,20,-58.508876,70.925559,4215267
1548782134,ap2,m1,5190,40,-63.714286,6.500000,358525
1548782134,ap4,w1,5230,40,-58.431110,104.174303,8847975
1548782134,ap1,w2,2437,20,-100.000000,0.000000,0
1548782135,ap3,w3,2462,20,-65.607143,67.477401,1904933
1548782135,ap2,m1,5190,40,-64.303571,6.500000,346960
1548782135,ap4,w1,5230,40,-59.213295,83.620780,5505775
1548782135,ap1,w2,2437,20,-100.000000,0.000000,0
1548782136,ap3,w3,2462,20,-63.244444,66.306185,1594169
1548782136,ap2,m1,5190,40,-60.803653,6.500000,339185
1548782136,ap4,w1,5230,40,-58.521356,83.425462,5226255
1548782136,ap1,w2,2437,20,-100.000000,0.000000,0
1548782137,ap3,w3,2462,20,-59.032258,60.309887,1387956
1548782137,ap2,m1,5190,40,-62.315789,6.500000,295450
1548782137,ap4,w1,5230,40,-58.355065,55.006520,4347045
1548782137,ap1,w2,2437,20,-100.000000,0.000000,0
1548782138,ap3,w3,2462,20,-56.263158,54.980746,1186018
1548782138,ap2,m1,5190,40,-67.900000,6.500000,155500
1548782138,ap4,w1,5230,40,-58.861601,76.639417,2122750
1548782138,ap1,w2,2437,20,-100.000000,0.000000,0
1548782139,ap3,w3,2462,20,-59.016667,54.103382,1898507
1548782139,ap2,m1,5190,40,-70.821053,6.500000,147045
1548782139,ap4,w1,5230,40,-63.346491,40.347039,2648640
1548782139,ap1,w2,2437,20,-100.000000,0.000000,0
1548782140,ap3,w3,2462,20,-56.332090,66.807787,2827177
1548782140,ap2,m1,5190,40,-70.253968,6.500000,195930
1548782140,ap4,w1,5230,40,-60.383704,52.705116,3126885
1548782140,ap1,w2,2437,20,-100.000000,0.000000,0
1548782141,ap3,w3,2462,20,-50.495238,60.827280,2618176
1548782141,ap2,m1,5190,40,-64.886957,6.500000,178825
1548782141,ap4,w1,5230,40,-56.860788,112.954221,7699270
1548782141,ap1,w2,2437,20,-100.000000,0.000000,0
1548782142,ap3,w3,2462,20,-53.611111,68.271772,2988653
1548782142,ap2,m1,5190,40,-63.225806,6.500000,144615
1548782142,ap4,w1,5230,40,-56.452652,127.572159,7601120
1548782142,ap1,w2,2437,20,-100.000000,0.000000,0
1548782143,ap3,w3,2462,20,-54.370968,63.890983,2393833
1548782143,ap2,m1,5190,40,-63.750000,6.500000,49760
1548782143,ap4,w1,5230,40,-55.564872,176.610471,7263275
1548782143,ap1,w2,2437,20,-100.000000,0.000000,0
1548782144,ap3,w3,2462,20,-57.303571,50.826705,2389442
1548782144,ap2,m1,5190,40,-66.095238,6.500000,32655
1548782144,ap4,w1,5230,40,-58.576874,175.482334,6736210
1548782144,ap1,w2,2437,20,-100.000000,0.000000,0
1548782145,ap3,w3,2462,20,-55.341880,49.965798,2335736
1548782145,ap2,m1,5190,40,-62.548387,6.500000,96410
1548782145,ap4,w1,5230,40,-58.562635,165.567295,6655930
1548782145,ap1,w2,2437,20,-63.600000,57.511700,56196
1548782146,ap3,w3,2462,20,-56.876190,61.148964,2563396
1548782146,ap2,m1,5190,40,-60.957346,6.500000,327425
1548782146,ap4,w1,5230,40,-58.889063,88.944434,7381560
1548782146,ap1,w2,2437,20,-60.750000,45.028094,251352
1548782147,ap3,w3,2462,20,-62.784615,57.538866,1712823
1548782147,ap2,m1,5190,40,-57.434084,6.500000,480885
1548782147,ap4,w1,5230,40,-58.773298,87.971249,6544065
1548782147,ap1,w2,2437,20,-58.470588,31.521567,558733
1548782148,ap3,w3,2462,20,-63.764045,47.487952,1558255
1548782148,ap2,m1,5190,40,-56.551515,6.500000,511790
1548782148,ap4,w1,5230,40,-58.779560,84.457986,6759335
1548782148,ap1,w2,2437,20,-54.352941,35.341095,798773
1548782149,ap3,w3,2462,20,-64.344538,54.595868,1412262
1548782149,ap2,m1,5190,40,-55.545455,74.657390,4782710
1548782149,ap4,w1,5230,40,-59.854726,76.289090,4947020
1548782149,ap1,w2,2437,20,-54.166667,50.348634,882967
1548782150,ap3,w3,2462,20,-63.897196,63.985781,1357060
1548782150,ap2,m1,5190,40,-62.249682,48.109873,2283590
1548782150,ap4,w1,5230,40,-61.135635,71.984433,4728220
1548782150,ap1,w2,2437,20,-56.075000,46.165080,907104
1548782151,ap3,w3,2462,20,-63.515723,66.066607,1470697
1548782151,ap2,m1,5190,40,-60.439228,59.626761,2820455
1548782151,ap4,w1,5230,40,-59.547604,90.414765,7028165
1548782151,ap1,w2,2437,20,-46.850000,60.726218,1661718
1548782152,ap3,w3,2462,20,-62.236842,59.385706,1380187
1548782152,ap2,m1,5190,40,-55.907039,108.739925,5376310
1548782152,ap4,w1,5230,40,-61.325294,85.265300,4793455
1548782152,ap1,w2,2437,20,-44.520270,63.989345,2229605
1548782153,ap3,w3,2462,20,-65.187500,50.633282,1262008
1548782153,ap2,m1,5190,40,-57.581725,195.551641,4490900
1548782153,ap4,w1,5230,40,-63.264670,77.616748,4724160
1548782153,ap1,w2,2437,20,-44.716312,61.003214,2470622
1548782154,ap3,w3,2462,20,-64.765217,38.846172,1123420
1548782154,ap2,m1,5190,40,-56.856251,169.454424,6465245
1548782154,ap4,w1,5230,40,-64.294500,90.843584,4875490
1548782154,ap1,w2,2437,20,-49.280303,56.909979,2389870
1548782155,ap3,w3,2462,20,-62.529412,52.538066,1452250
1548782155,ap2,m1,5190,40,-58.957040,153.516638,5813185
1548782155,ap4,w1,5230,40,-64.650705,66.371099,3387585
1548782155,ap1,w2,2437,20,-50.063380,58.462190,2319097
1548782156,ap3,w3,2462,20,-60.433824,51.892809,1617975
1548782156,ap2,m1,5190,40,-60.593420,147.345476,4912420
1548782156,ap4,w1,5230,40,-67.688787,54.347368,3187555
1548782156,ap1,w2,2437,20,-52.292308,60.757331,2349614
1548782157,ap3,w3,2462,20,-63.714286,64.910150,2149657
1548782157,ap2,m1,5190,40,-60.644826,114.209212,4441825
1548782157,ap4,w1,5230,40,-68.241796,52.111183,3377660
1548782157,ap1,w2,2437,20,-56.647059,52.493246,1564565
1548782158,ap3,w3,2462,20,-67.357895,59.876076,1341063
1548782158,ap2,m1,5190,40,-62.305962,111.052306,5125660
1548782158,ap4,w1,5230,40,-69.514642,67.220128,4317985
1548782158,ap1,w2,2437,20,-56.194690,46.197780,1680041
1548782159,ap3,w3,2462,20,-65.135714,66.016870,1684184
1548782159,ap2,m1,5190,40,-61.875000,124.638475,5032160
1548782159,ap4,w1,5230,40,-69.505808,72.298486,4127395
1548782159,ap1,w2,2437,20,-59.578947,40.931101,1297761
1548782160,ap3,w3,2462,20,-66.054945,65.766932,1424813
1548782160,ap2,m1,5190,40,-61.248799,134.014409,2989310
1548782160,ap4,w1,5230,40,-71.550000,50.279830,2557280
1548782160,ap1,w2,2437,20,-57.862595,42.811006,1345500
1548782161,ap3,w3,2462,20,-68.545455,46.364577,607322
1548782161,ap2,m1,5190,40,-60.712707,135.713168,4698310
1548782161,ap4,w1,5230,40,-69.527166,36.098385,1992110
1548782161,ap1,w2,2437,20,-58.918367,46.616455,1907472
1548782162,ap3,w3,2462,20,-70.229730,43.428296,845266
1548782162,ap2,m1,5190,40,-62.193507,92.812858,6792875
1548782162,ap4,w1,5230,40,-72.722572,30.584207,2117085
1548782162,ap1,w2,2437,20,-61.902913,45.011897,1180566
1548782163,ap3,w3,2462,20,-73.533333,40.243535,414198
1548782163,ap2,m1,5190,40,-64.681602,96.892057,4254630
1548782163,ap4,w1,5230,40,-74.903835,41.093385,2631525
1548782163,ap1,w2,2437,20,-61.413043,60.475712,1211399
1548782164,ap3,w3,2462,20,-76.375000,33.673609,116680
1548782164,ap2,m1,5190,40,-64.660896,117.395518,4660505
1548782164,ap4,w1,5230,40,-74.836331,30.171313,1620360
1548782164,ap1,w2,2437,20,-60.070588,52.089568,1546292
1548782165,ap3,w3,2462,20,-74.280000,42.778267,640015
1548782165,ap2,m1,5190,40,-64.890199,96.315642,5125275
1548782165,ap4,w1,5230,40,-73.187107,26.915881,1874600
1548782165,ap1,w2,2437,20,-63.311828,45.965857,1556225
1548782166,ap3,w3,2462,20,-75.180000,40.942675,495555
1548782166,ap2,m1,5190,40,-69.520631,61.790218,3139935
1548782166,ap4,w1,5230,40,-72.484737,36.529609,2428090
1548782166,ap1,w2,2437,20,-62.421053,44.679468,1451074
1548782167,ap3,w3,2462,20,-69.232877,45.726624,931077
1548782167,ap2,m1,5190,40,-69.526818,75.140671,4391765
1548782167,ap4,w1,5230,40,-73.126601,46.417671,3895770
1548782167,ap1,w2,2437,20,-63.155556,40.951864,396813
1548782168,ap3,w3,2462,20,-71.572650,46.109795,855867
1548782168,ap2,m1,5190,40,-69.615541,65.097466,4281160
1548782168,ap4,w1,5230,40,-74.515443,58.160776,4233430
1548782168,ap1,w2,2437,20,-63.894737,25.544782,243975
1548782169,ap3,w3,2462,20,-70.514286,51.097003,1162791
1548782169,ap2,m1,5190,40,-69.205402,65.705757,2026725
1548782169,ap4,w1,5230,40,-75.316736,54.253976,4174060
1548782169,ap1,w2,2437,20,-64.648649,17.893660,169222
1548782170,ap3,w3,2462,20,-72.032258,55.376045,371335
1548782170,ap2,m1,5190,40,-100.000000,0.000000,0
1548782170,ap4,w1,5230,40,-73.712097,56.113948,4546095
1548782170,ap1,w2,2437,20,-66.480000,16.667753,73367
1548782171,ap3,w3,2462,20,-72.114943,44.154441,778281
1548782171,ap2,m1,5190,40,-100.000000,0.000000,0
1548782171,ap4,w1,5230,40,-78.932742,24.533629,1964515
1548782171,ap1,w2,2437,20,-100.000000,0.000000,0
1548782172,ap3,w3,2462,20,-100.000000,43.333300,21938
1548782172,ap2,m1,5190,40,-100.000000,0.000000,0
1548782172,ap4,w1,5230,40,-80.944079,14.939967,897160
1548782172,ap1,w2,2437,20,-100.000000,0.000000,0
1548782173,ap3,w3,2462,20,-89.000000,6.500000,1577
1548782173,ap2,m1,5190,40,-100.000000,0.000000,0
1548782173,ap4,w1,5230,40,-84.125000,6.500000,46360
1548782173,ap1,w2,2437,20,-100.000000,0.000000,0
1548782174,ap3,w3,2462,20,-100.000000,0.000000,0
1548782174,ap2,m1,5190,40,-100.000000,0.000000,0
1548782174,ap4,w1,5230,40,-100.000000,0.000000,0
1548782174,ap1,w2,2437,20,-100.000000,0.000000,0
1548782175,ap3,w3,2462,20,-100.000000,0.000000,0
1548782175,ap2,m1,5190,40,-100.000000,0.000000,0
1548782175,ap4,w1,5230,40,-100.000000,0.000000,0
1548782175,ap1,w2,2437,20,-100.000000,0.000000,0
1548782176,ap3,w3,2462,20,-100.000000,0.000000,0
1548782176,ap2,m1,5190,40,-100.000000,0.000000,0
1548782176,ap4,w1,5230,40,-100.000000,0.000000,0
1548782176,ap1,w2,2437,20,-100.000000,0.000000,0
1548782177,ap3,w3,2462,20,-100.000000,0.000000,0
1548782177,ap2,m1,5190,40,-100.000000,0.000000,0
1548782177,ap4,w1,5230,40,-100.000000,0.000000,0
1548782177,ap1,w2,2437,20,-100.000000,0.000000,0
1548782178,ap3,w3,2462,20,-100.000000,0.000000,0
1548782178,ap2,m1,5190,40,-100.000000,0.000000,0
1548782178,ap4,w1,5230,40,-100.000000,0.000000,0
1548782178,ap1,w2,2437,20,-100.000000,0.000000,0
1548782179,ap3,w3,2462,20,-100.000000,0.000000,0
1548782179,ap2,m1,5190,40,-100.000000,0.000000,0
1548782179,ap4,w1,5230,40,-100.000000,0.000000,0
1548782179,ap1,w2,2437,20,-100.000000,0.000000,0
1548782180,ap3,w3,2462,20,-100.000000,0.000000,0
1548782180,ap2,m1,5190,40,-100.000000,0.000000,0
1548782180,ap4,w1,5230,40,-100.000000,0.000000,0
1548782180,ap1,w2,2437,20,-100.000000,0.000000,0
1548782181,ap3,w3,2462,20,-100.000000,0.000000,0
1548782181,ap2,m1,5190,40,-100.000000,0.000000,0
1548782181,ap4,w1,5230,40,-100.000000,0.000000,0
1548782181,ap1,w2,2437,20,-100.000000,0.000000,0
1548782182,ap3,w3,2462,20,-100.000000,0.000000,0
1548782182,ap2,m1,5190,40,-100.000000,0.000000,0
1548782182,ap4,w1,5230,40,-100.000000,0.000000,0
1548782182,ap1,w2,2437,20,-100.000000,0.000000,0
1548782183,ap3,w3,2462,20,-100.000000,0.000000,0
1548782183,ap2,m1,5190,40,-100.000000,0.000000,0
1548782183,ap4,w1,5230,40,-78.602469,15.869136,591015
1548782183,ap1,w2,2437,20,-100.000000,0.000000,0
1548782184,ap3,w3,2462,20,-100.000000,0.000000,0
1548782184,ap2,m1,5190,40,-100.000000,0.000000,0
1548782184,ap4,w1,5230,40,-78.769457,14.373715,1000475
1548782184,ap1,w2,2437,20,-100.000000,0.000000,0
1548782185,ap3,w3,2462,20,-100.000000,0.000000,0
1548782185,ap2,m1,5190,40,-100.000000,0.000000,0
1548782185,ap4,w1,5230,40,-80.761905,6.500000,287775
1548782185,ap1,w2,2437,20,-100.000000,0.000000,0
1548782186,ap3,w3,2462,20,-100.000000,0.000000,0
1548782186,ap2,m1,5190,40,-100.000000,0.000000,0
1548782186,ap4,w1,5230,40,-78.331707,10.140244,590630
1548782186,ap1,w2,2437,20,-100.000000,0.000000,0
1548782187,ap3,w3,2462,20,-100.000000,0.000000,0
1548782187,ap2,m1,5190,40,-74.458150,31.295154,327037
1548782187,ap4,w1,5230,40,-77.185336,13.578411,709105
1548782187,ap1,w2,2437,20,-100.000000,0.000000,0
1548782188,ap3,w3,2462,20,-100.000000,0.000000,0
1548782188,ap2,m1,5190,40,-74.669145,17.169145,390415
1548782188,ap4,w1,5230,40,-78.760000,6.500000,72310
1548782188,ap1,w2,2437,20,-100.000000,0.000000,0
1548782189,ap3,w3,2462,20,-100.000000,0.000000,0
1548782189,ap2,m1,5190,40,-70.040000,6.500000,216250
1548782189,ap4,w1,5230,40,-77.368421,6.500000,55010
1548782189,ap1,w2,2437,20,-100.000000,0.000000,0
1548782190,ap3,w3,2462,20,-100.000000,0.000000,0
1548782190,ap2,m1,5190,40,-67.366071,6.500000,325880
1548782190,ap4,w1,5230,40,-74.369231,6.500000,200790
1548782190,ap1,w2,2437,20,-100.000000,0.000000,0
1548782191,ap3,w3,2462,20,-100.000000,0.000000,0
1548782191,ap2,m1,5190,40,-68.984127,6.500000,280975
1548782191,ap4,w1,5230,40,-75.900990,6.500000,155695
1548782191,ap1,w2,2437,20,-100.000000,0.000000,0
1548782192,ap3,w3,2462,20,-100.000000,0.000000,0
1548782192,ap2,m1,5190,40,-69.130112,6.500000,404695
1548782192,ap4,w1,5230,40,-76.826087,6.500000,71530
1548782192,ap1,w2,2437,20,-100.000000,0.000000,0
1548782193,ap3,w3,2462,20,-100.000000,0.000000,0
1548782193,ap2,m1,5190,40,-70.927536,9.036232,415580
1548782193,ap4,w1,5230,40,-72.301587,6.500000,189810
1548782193,ap1,w2,2437,20,-100.000000,0.000000,0
1548782194,ap3,w3,2462,20,-100.000000,0.000000,0
1548782194,ap2,m1,5190,40,-68.753086,6.500000,243070
1548782194,ap4,w1,5230,40,-68.436548,6.500000,302935
1548782194,ap1,w2,2437,20,-100.000000,0.000000,0
1548782195,ap3,w3,2462,20,-100.000000,0.000000,0
1548782195,ap2,m1,5190,40,-64.594059,6.500000,301190
1548782195,ap4,w1,5230,40,-64.649485,6.500000,300310
1548782195,ap1,w2,2437,20,-100.000000,0.000000,0
1548782196,ap3,w3,2462,20,-100.000000,0.000000,0
1548782196,ap2,m1,5190,40,-64.189189,6.500000,335010
1548782196,ap4,w1,5230,40,-69.460123,6.500000,251425
1548782196,ap1,w2,2437,20,-100.000000,0.000000,0
1548782197,ap3,w3,2462,20,-100.000000,0.000000,0
1548782197,ap2,m1,5190,40,-65.663158,6.602632,284570
1548782197,ap4,w1,5230,40,-69.187500,6.500000,247440
1548782197,ap1,w2,2437,20,-100.000000,0.000000,0
1548782198,ap3,w3,2462,20,-100.000000,0.000000,0
1548782198,ap2,m1,5190,40,-61.170306,6.500000,347935
1548782198,ap4,w1,5230,40,-70.074074,6.500000,83970
1548782198,ap1,w2,2437,20,-100.000000,0.000000,0
1548782199,ap3,w3,2462,20,-100.000000,0.000000,0
1548782199,ap2,m1,5190,40,-60.484507,10.232394,535025
1548782199,ap4,w1,5230,40,-67.966102,6.500000,91745
1548782199,ap1,w2,2437,20,-100.000000,0.000000,0
1548782200,ap3,w3,2462,20,-100.000000,0.000000,0
1548782200,ap2,m1,5190,40,-58.713533,34.987698,2539465
1548782200,ap4,w1,5230,40,-66.294479,6.500000,252105
1548782200,ap1,w2,2437,20,-100.000000,0.000000,0
1548782201,ap3,w3,2462,20,-100.000000,0.000000,0
1548782201,ap2,m1,5190,40,-57.974553,45.331014,3664665
1548782201,ap4,w1,5230,40,-65.238095,6.500000,292535
1548782201,ap1,w2,2437,20,-100.000000,0.000000,0
1548782202,ap3,w3,2462,20,-100.000000,0.000000,0
1548782202,ap2,m1,5190,40,-57.942752,55.738920,3141690
1548782202,ap4,w1,5230,40,-61.395556,6.500000,349875
1548782202,ap1,w2,2437,20,-100.000000,0.000000,0
1548782203,ap3,w3,2462,20,-100.000000,0.000000,0
1548782203,ap2,m1,5190,40,-64.686332,28.234513,1487595
1548782203,ap4,w1,5230,40,-66.094118,6.500000,264350
1548782203,ap1,w2,2437,20,-100.000000,0.000000,0
1548782204,ap3,w3,2462,20,-100.000000,0.000000,0
1548782204,ap2,m1,5190,40,-58.121844,117.432217,5269980
1548782204,ap4,w1,5230,40,-65.509434,6.500000,164150
1548782204,ap1,w2,2437,20,-100.000000,0.000000,0
1548782205,ap3,w3,2462,20,-100.000000,0.000000,0
1548782205,ap2,m1,5190,40,-56.273009,195.307346,5120995
1548782205,ap4,w1,5230,40,-63.218274,6.598985,305655
1548782205,ap1,w2,2437,20,-100.000000,0.000000,0
1548782206,ap3,w3,2462,20,-100.000000,0.000000,0
1548782206,ap2,m1,5190,40,-57.202156,221.567385,4273200
1548782206,ap4,w1,5230,40,-63.129771,20.833015,814820
1548782206,ap1,w2,2437,20,-100.000000,0.000000,0
1548782207,ap3,w3,2462,20,-100.000000,0.000000,0
1548782207,ap2,m1,5190,40,-56.841547,191.000379,5702975
1548782207,ap4,w1,5230,40,-60.280443,36.647232,2092745
1548782207,ap1,w2,2437,20,-100.000000,0.000000,0
1548782208,ap3,w3,2462,20,-100.000000,0.000000,0
1548782208,ap2,m1,5190,40,-59.105148,125.905928,4617935
1548782208,ap4,w1,5230,40,-58.440641,62.684428,5327570
1548782208,ap1,w2,2437,20,-100.000000,0.000000,0
1548782209,ap3,w3,2462,20,-66.750000,52.675290,404459
1548782209,ap2,m1,5190,40,-60.027482,108.030286,5135090
1548782209,ap4,w1,5230,40,-57.895030,63.344574,5726280
1548782209,ap1,w2,2437,20,-100.000000,0.000000,0
1548782210,ap3,w3,2462,20,-63.090909,60.489881,1235264
1548782210,ap2,m1,5190,40,-62.072667,96.545004,3498970
1548782210,ap4,w1,5230,40,-57.708844,80.647795,5559795
1548782210,ap1,w2,2437,20,-100.000000,0.000000,0
1548782211,ap3,w3,2462,20,-60.625000,60.132731,1155958
1548782211,ap2,m1,5190,40,-61.752106,90.026474,3603255
1548782211,ap4,w1,5230,40,-58.404011,80.045845,3022250
1548782211,ap1,w2,2437,20,-100.000000,0.000000,0
1548782212,ap3,w3,2462,20,-62.656250,65.861687,1322421
1548782212,ap2,m1,5190,40,-63.355325,85.621558,5548830
1548782212,ap4,w1,5230,40,-100.000000,0.000000,0
1548782212,ap1,w2,2437,20,-100.000000,0.000000,0
1548782213,ap3,w3,2462,20,-100.000000,0.000000,0
1548782213,ap2,m1,5190,40,-63.126391,88.823132,3630180
1548782213,ap4,w1,5230,40,-100.000000,0.000000,0
1548782213,ap1,w2,2437,20,-100.000000,0.000000,0
1548782214,ap3,w3,2462,20,-100.000000,0.000000,0
1548782214,ap2,m1,5190,40,-62.745694,110.430091,4264355
1548782214,ap4,w1,5230,40,-58.000000,162.000000,12722
1548782214,ap1,w2,2437,20,-100.000000,0.000000,0
1548782215,ap3,w3,2462,20,-100.000000,0.000000,0
1548782215,ap2,m1,5190,40,-60.160936,142.900512,5903095
1548782215,ap4,w1,5230,40,-57.042451,110.078795,7204670
1548782215,ap1,w2,2437,20,-100.000000,0.000000,0
1548782216,ap3,w3,2462,20,-100.000000,0.000000,0
1548782216,ap2,m1,5190,40,-62.204255,99.991915,1688405
1548782216,ap4,w1,5230,40,-58.129985,136.111706,7810560
1548782216,ap1,w2,2437,20,-100.000000,0.000000,0
1548782217,ap3,w3,2462,20,-100.000000,0.000000,0
1548782217,ap2,m1,5190,40,-61.657778,72.816389,2591600
1548782217,ap4,w1,5230,40,-58.030028,70.632153,5090670
1548782217,ap1,w2,2437,20,-100.000000,0.000000,0
1548782218,ap3,w3,2462,20,-100.000000,0.000000,0
1548782218,ap2,m1,5190,40,-64.498972,57.747772,2111665
1548782218,ap4,w1,5230,40,-57.517163,89.065015,6346765
1548782218,ap1,w2,2437,20,-100.000000,0.000000,0
1548782219,ap3,w3,2462,20,-100.000000,0.000000,0
1548782219,ap2,m1,5190,40,-65.448551,36.759241,1451835
1548782219,ap4,w1,5230,40,-58.310999,95.616182,5705305
1548782219,ap1,w2,2437,20,-100.000000,0.000000,0
1548782220,ap3,w3,2462,20,-100.000000,0.000000,0
1548782220,ap2,m1,5190,40,-72.585034,6.500000,211585
1548782220,ap4,w1,5230,40,-64.585780,51.811644,4428990
1548782220,ap1,w2,2437,20,-100.000000,0.000000,0
1548782221,ap3,w3,2462,20,-100.000000,0.000000,0
1548782221,ap2,m1,5190,40,-77.072165,7.443299,286710
1548782221,ap4,w1,5230,40,-69.303070,51.163424,3362795
1548782221,ap1,w2,2437,20,-100.000000,0.000000,0
1548782222,ap3,w3,2462,20,-100.000000,0.000000,0
1548782222,ap2,m1,5190,40,-77.378641,6.500000,149965
1548782222,ap4,w1,5230,40,-71.481994,47.278393,3134890
1548782222,ap1,w2,2437,20,-100.000000,0.000000,0
1548782223,ap3,w3,2462,20,-100.000000,0.000000,0
1548782223,ap2,m1,5190,40,-79.769231,6.500000,113130
1548782223,ap4,w1,5230,40,-76.084857,27.162399,1986965
1548782223,ap1,w2,2437,20,-100.000000,0.000000,0
1548782224,ap3,w3,2462,20,-100.000000,0.000000,0
1548782224,ap2,m1,5190,40,-80.333333,6.500000,67840
1548782224,ap4,w1,5230,40,-75.207433,44.508036,2904245
1548782224,ap1,w2,2437,20,-100.000000,0.000000,0
1548782225,ap3,w3,2462,20,-100.000000,0.000000,0
1548782225,ap2,m1,5190,40,-76.275862,6.500000,170860
1548782225,ap4,w1,5230,40,-70.015050,48.775920,3477480
1548782225,ap1,w2,2437,20,-100.000000,0.000000,0
1548782226,ap3,w3,2462,20,-100.000000,0.000000,0
1548782226,ap2,m1,5190,40,-76.651163,6.500000,257260
1548782226,ap4,w1,5230,40,-68.578097,51.139856,4030115
1548782226,ap1,w2,2437,20,-100.000000,0.000000,0
1548782227,ap3,w3,2462,20,-100.000000,0.000000,0
1548782227,ap2,m1,5190,40,-71.692946,6.500000,363195
1548782227,ap4,w1,5230,40,-63.302911,86.385130,5532095
1548782227,ap1,w2,2437,20,-100.000000,0.000000,0
1548782228,ap3,w3,2462,20,-100.000000,0.000000,0
1548782228,ap2,m1,5190,40,-64.390244,6.526423,372330
1548782228,ap4,w1,5230,40,-58.438272,108.536765,7929820
1548782228,ap1,w2,2437,20,-100.000000,0.000000,0
1548782229,ap3,w3,2462,20,-100.000000,0.000000,0
1548782229,ap2,m1,5190,40,-63.877482,60.327841,3460365
1548782229,ap4,w1,5230,40,-59.703886,86.846391,2342495
1548782229,ap1,w2,2437,20,-100.000000,0.000000,0
1548782230,ap3,w3,2462,20,-100.000000,0.000000,0
1548782230,ap2,m1,5190,40,-61.100351,61.602632,4132550
1548782230,ap4,w1,5230,40,-58.355076,82.092447,5885690
1548782230,ap1,w2,2437,20,-100.000000,0.000000,0
1548782231,ap3,w3,2462,20,-100.000000,0.000000,0
1548782231,ap2,m1,5190,40,-61.242337,43.688458,3038080
1548782231,ap4,w1,5230,40,-58.673354,65.107053,4602090
1548782231,ap1,w2,2437,20,-100.000000,0.000000,0
1548782232,ap3,w3,2462,20,-100.000000,0.000000,0
1548782232,ap2,m1,5190,40,-65.021583,9.133094,197785
1548782232,ap4,w1,5230,40,-57.851592,90.085573,6977730
